Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2022-10-30,Vitek Vanecek,home,New Jersey Devils,Columbus Blue Jackets,60.0,1,1.01
2022-10-30,Elvis Merzlikins,away,Columbus Blue Jackets,New Jersey Devils,60.0,7,6.02
2022-10-30,Alex Stalock,home,Chicago Blackhawks,Minnesota Wild,65.0,3,3.07
2022-10-30,Marc-Andre Fleury,away,Minnesota Wild,Chicago Blackhawks,65.0,3,1.74
2022-10-30,Connor Ingram,home,Arizona Coyotes,New York Rangers,59.15,3,3.07
2022-10-30,Igor Shesterkin,away,New York Rangers,Arizona Coyotes,60.0,2,1.87
2022-10-30,John Gibson,home,Anaheim Ducks,Toronto Maple Leafs,62.25,3,4.5
2022-10-30,Erik Kallgren,away,Toronto Maple Leafs,Anaheim Ducks,62.25,4,3.03
2022-10-30,Adin Hill,home,Vegas Golden Knights,Winnipeg Jets,64.5667,1,1.91
2022-10-30,Connor Hellebuyck,away,Winnipeg Jets,Vegas Golden Knights,64.5833,2,6.22
2022-10-31,Eric Comrie,home,Buffalo Sabres,Detroit Red Wings,60.0,3,1.38
2022-10-31,Alex Nedeljkovic,away,Detroit Red Wings,Buffalo Sabres,60.0,8,3.2
2022-10-31,Frederik Andersen,home,Carolina Hurricanes,Washington Capitals,64.9,2,1.47
2022-10-31,Darcy Kuemper,away,Washington Capitals,Carolina Hurricanes,64.7333,2,4.02
2022-10-31,Thomas Greiss,home,St Louis Blues,Los Angeles Kings,29.4667,0,1.02
2022-10-31,Jordan Binnington,home,St Louis Blues,Los Angeles Kings,29.9833,5,1.91
2022-10-31,Jonathan Quick,away,Los Angeles Kings,St Louis Blues,59.7,1,3.06
2022-11-01,Tristan Jarry,home,Pittsburgh Penguins,Boston Bruins,63.5333,6,3.48
2022-11-01,Jeremy Swayman,away,Boston Bruins,Pittsburgh Penguins,14.1,0,0.37
2022-11-01,Linus Ullmark,away,Boston Bruins,Pittsburgh Penguins,48.9167,5,4.79
2022-11-01,Andrei Vasilevskiy,home,Tampa Bay Lightning,Ottawa Senators,59.6333,3,2.39
2022-11-01,Anton Forsberg,away,Ottawa Senators,Tampa Bay Lightning,58.0833,4,3.66
2022-11-01,Igor Shesterkin,home,New York Rangers,Philadelphia Flyers,64.1167,0,1.67
2022-11-01,Carter Hart,away,Philadelphia Flyers,New York Rangers,64.1167,1,4.2
2022-11-01,Charlie Lindgren,home,Washington Capitals,Vegas Golden Knights,61.5833,3,2.11
2022-11-01,Logan Thompson,away,Vegas Golden Knights,Washington Capitals,61.4333,2,1.32
2022-11-01,Marc-Andre Fleury,home,Minnesota Wild,Montreal Canadiens,60.0,1,2.14
2022-11-01,Jake Allen,away,Montreal Canadiens,Minnesota Wild,59.6167,3,3.67
2022-11-01,Alex Stalock,home,Chicago Blackhawks,New York Islanders,2.9333,0,0.12
2022-11-01,Arvid Soderblom,home,Chicago Blackhawks,New York Islanders,55.1,2,2.56
2022-11-01,Ilya Sorokin,away,New York Islanders,Chicago Blackhawks,60.0,1,1.58
2022-11-01,Scott Wedgewood,home,Dallas Stars,Los Angeles Kings,59.8833,2,2.72
2022-11-01,Cal Petersen,away,Los Angeles Kings,Dallas Stars,60.0,5,2.91
2022-11-01,Jack Campbell,home,Edmonton Oilers,Nashville Predators,60.0,4,2.48
2022-11-01,Juuse Saros,away,Nashville Predators,Edmonton Oilers,58.8333,6,3.62
2022-11-01,Dan Vladar,home,Calgary Flames,Seattle Kraken,58.3167,5,1.84
2022-11-01,Joey Daccord,away,Seattle Kraken,Calgary Flames,60.0,4,3.0
2022-11-01,Karel Vejmelka,home,Arizona Coyotes,Florida Panthers,60.0,1,4.57
2022-11-01,Spencer Knight,away,Florida Panthers,Arizona Coyotes,57.5,2,1.41
2022-11-01,Thatcher Demko,home,Vancouver Canucks,New Jersey Devils,58.0167,4,2.85
2022-11-01,Mackenzie Blackwood,away,New Jersey Devils,Vancouver Canucks,60.0,2,2.8
2022-11-01,Kaapo Kahkonen,home,San Jose Sharks,Anaheim Ducks,64.0333,5,3.01
2022-11-01,Anthony Stolarz,away,Anaheim Ducks,San Jose Sharks,64.45,5,4.33
2022-11-02,Ilya Samsonov,home,Toronto Maple Leafs,Philadelphia Flyers,59.6833,2,1.84
2022-11-02,Felix Sandstrom,away,Philadelphia Flyers,Toronto Maple Leafs,60.0,5,3.99
2022-11-02,Eric Comrie,home,Buffalo Sabres,Pittsburgh Penguins,60.0,3,1.67
2022-11-02,Casey DeSmith,away,Pittsburgh Penguins,Buffalo Sabres,58.5,4,1.83
2022-11-03,Igor Shesterkin,home,New York Rangers,Boston Bruins,59.65,4,4.2
2022-11-03,Linus Ullmark,away,Boston Bruins,New York Rangers,60.0,2,1.71
2022-11-03,Andrei Vasilevskiy,home,Tampa Bay Lightning,Carolina Hurricanes,65.0,3,5.18
2022-11-03,Frederik Andersen,away,Carolina Hurricanes,Tampa Bay Lightning,65.0,3,2.67
2022-11-03,Anton Forsberg,home,Ottawa Senators,Vegas Golden Knights,30.2333,5,2.08
2022-11-03,Cam Talbot,home,Ottawa Senators,Vegas Golden Knights,27.9833,0,1.52
2022-11-03,Logan Thompson,away,Vegas Golden Knights,Ottawa Senators,59.8833,4,4.11
2022-11-03,Ville Husso,home,Detroit Red Wings,Washington Capitals,59.7833,1,2.74
2022-11-03,Darcy Kuemper,away,Washington Capitals,Detroit Red Wings,58.3333,2,2.06
2022-11-03,Connor Hellebuyck,home,Winnipeg Jets,Montreal Canadiens,61.6167,2,2.72
2022-11-03,Sam Montembeault,away,Montreal Canadiens,Winnipeg Jets,61.75,3,3.85
2022-11-03,Jordan Binnington,home,St Louis Blues,New York Islanders,58.7667,4,3.6
2022-11-03,Ilya Sorokin,away,New York Islanders,St Louis Blues,60.0,2,3.11
2022-11-03,Marc-Andre Fleury,home,Minnesota Wild,Seattle Kraken,60.0,4,1.48
2022-11-03,Martin Jones,away,Seattle Kraken,Minnesota Wild,59.95,0,1.97
2022-11-03,Arvid Soderblom,home,Chicago Blackhawks,Los Angeles Kings,61.5167,1,2.59
2022-11-03,Jonathan Quick,away,Los Angeles Kings,Chicago Blackhawks,61.5167,2,1.37
2022-11-03,Jacob Markstrom,home,Calgary Flames,Nashville Predators,57.9,3,3.03
2022-11-03,Kevin Lankinen,away,Nashville Predators,Calgary Flames,60.0,1,2.73
2022-11-03,Stuart Skinner,home,Edmonton Oilers,New Jersey Devils,58.3667,4,4.35
2022-11-03,Mackenzie Blackwood,away,New Jersey Devils,Edmonton Oilers,28.6833,2,1.65
2022-11-03,Vitek Vanecek,away,New Jersey Devils,Edmonton Oilers,31.3167,1,2.06
2022-11-03,Spencer Martin,home,Vancouver Canucks,Anaheim Ducks,60.0,5,2.02
2022-11-03,John Gibson,away,Anaheim Ducks,Vancouver Canucks,59.05,7,3.61
2022-11-03,Connor Ingram,home,Arizona Coyotes,Dallas Stars,11.3,3,1.51
2022-11-03,Karel Vejmelka,home,Arizona Coyotes,Dallas Stars,48.7,4,1.86
2022-11-03,Scott Wedgewood,away,Dallas Stars,Arizona Coyotes,59.9167,2,2.45
2022-11-03,James Reimer,home,San Jose Sharks,Florida Panthers,65.0,3,3.87
2022-11-03,Sergei Bobrovsky,away,Florida Panthers,San Jose Sharks,64.1,3,3.67
2022-11-04,Antti Raanta,home,Carolina Hurricanes,Buffalo Sabres,60.0,3,2.63
2022-11-04,Craig Anderson,away,Buffalo Sabres,Carolina Hurricanes,59.4167,4,2.59
2022-11-04,Alexandar Georgiev,home,Colorado Avalanche,Columbus Blue Jackets,60.0,3,4.45
2022-11-04,Elvis Merzlikins,away,Columbus Blue Jackets,Colorado Avalanche,57.3833,5,2.54
2022-11-05,Connor Hellebuyck,home,Winnipeg Jets,Chicago Blackhawks,60.0,0,2.35
2022-11-05,Dylan Wells,away,Chicago Blackhawks,Winnipeg Jets,20.0,1,1.62
2022-11-05,Arvid Soderblom,away,Chicago Blackhawks,Winnipeg Jets,39.6,3,2.17
2022-11-05,Jack Campbell,home,Edmonton Oilers,Dallas Stars,59.9167,6,4.36
2022-11-05,Scott Wedgewood,away,Dallas Stars,Edmonton Oilers,60.0,2,3.24
2022-11-05,Darcy Kuemper,home,Washington Capitals,Arizona Coyotes,59.4833,3,3.06
2022-11-05,Karel Vejmelka,away,Arizona Coyotes,Washington Capitals,60.0,2,3.54
2022-11-05,Ilya Samsonov,home,Toronto Maple Leafs,Boston Bruins,40.0,1,0.57
2022-11-05,Erik Kallgren,home,Toronto Maple Leafs,Boston Bruins,18.9,0,0.62
2022-11-05,Linus Ullmark,away,Boston Bruins,Toronto Maple Leafs,58.7167,2,1.84
2022-11-05,Brian Elliott,home,Tampa Bay Lightning,Buffalo Sabres,60.0,3,3.04
2022-11-05,Eric Comrie,away,Buffalo Sabres,Tampa Bay Lightning,59.6167,4,3.42
2022-11-05,Ville Husso,home,Detroit Red Wings,New York Islanders,60.0,0,2.35
2022-11-05,Ilya Sorokin,away,New York Islanders,Detroit Red Wings,8.2167,1,0.21
2022-11-05,Semyon Varlamov,away,New York Islanders,Detroit Red Wings,48.9333,2,1.78
2022-11-05,Cam Talbot,home,Ottawa Senators,Philadelphia Flyers,57.9667,2,2.4
2022-11-05,Carter Hart,away,Philadelphia Flyers,Ottawa Senators,59.9333,1,3.97
2022-11-05,Tristan Jarry,home,Pittsburgh Penguins,Seattle Kraken,58.4333,3,2.14
2022-11-05,Martin Jones,away,Seattle Kraken,Pittsburgh Penguins,60.0,2,3.85
2022-11-05,Jake Allen,home,Montreal Canadiens,Vegas Golden Knights,58.0333,6,4.05
2022-11-05,Adin Hill,away,Vegas Golden Knights,Montreal Canadiens,60.0,4,2.0
2022-11-05,Joonas Korpisalo,home,Columbus Blue Jackets,Colorado Avalanche,59.85,5,3.41
2022-11-05,Alexandar Georgiev,away,Colorado Avalanche,Columbus Blue Jackets,59.35,1,2.11
2022-11-05,Thatcher Demko,home,Vancouver Canucks,Nashville Predators,65.0,3,3.17
2022-11-05,Juuse Saros,away,Nashville Predators,Vancouver Canucks,65.0,3,3.99
2022-11-05,Jacob Markstrom,home,Calgary Flames,New Jersey Devils,62.6333,4,3.71
2022-11-05,Vitek Vanecek,away,New Jersey Devils,Calgary Flames,62.2333,3,3.37
2022-11-05,James Reimer,home,San Jose Sharks,Anaheim Ducks,65.0,4,2.28
2022-11-05,Anthony Stolarz,away,Anaheim Ducks,San Jose Sharks,64.3,4,5.43
2022-11-05,Jonathan Quick,home,Los Angeles Kings,Florida Panthers,60.0,4,3.32
2022-11-05,Sergei Bobrovsky,away,Florida Panthers,Los Angeles Kings,58.1167,5,4.49
2022-11-06,Jaroslav Halak,home,New York Rangers,Detroit Red Wings,62.7167,3,3.15
2022-11-06,Alex Nedeljkovic,away,Detroit Red Wings,New York Rangers,62.3333,2,2.2
2022-11-06,Frederik Andersen,home,Carolina Hurricanes,Toronto Maple Leafs,57.45,3,2.11
2022-11-06,Erik Kallgren,away,Toronto Maple Leafs,Carolina Hurricanes,60.0,1,4.15
2022-11-06,John Gibson,home,Anaheim Ducks,Florida Panthers,59.1667,4,4.79
2022-11-06,Spencer Knight,away,Florida Panthers,Anaheim Ducks,59.85,3,2.67
2022-11-07,Ilya Sorokin,home,New York Islanders,Calgary Flames,64.0333,3,3.87
2022-11-07,Jacob Markstrom,away,Calgary Flames,New York Islanders,64.0167,4,2.78
2022-11-07,Linus Ullmark,home,Boston Bruins,St Louis Blues,60.0,1,1.9
2022-11-07,Jordan Binnington,away,St Louis Blues,Boston Bruins,56.5167,3,3.51
2022-11-07,Charlie Lindgren,home,Washington Capitals,Edmonton Oilers,59.95,4,2.71
2022-11-07,Stuart Skinner,away,Edmonton Oilers,Washington Capitals,58.95,5,2.77
2022-11-08,Eric Comrie,home,Buffalo Sabres,Arizona Coyotes,59.8833,3,1.56
2022-11-08,Karel Vejmelka,away,Arizona Coyotes,Buffalo Sabres,60.0,1,2.95
2022-11-08,Vitek Vanecek,home,New Jersey Devils,Calgary Flames,60.0,2,3.34
2022-11-08,Jacob Markstrom,away,Calgary Flames,New Jersey Devils,58.3833,3,1.85
2022-11-08,Igor Shesterkin,home,New York Rangers,New York Islanders,57.9,4,2.28
2022-11-08,Semyon Varlamov,away,New York Islanders,New York Rangers,59.3667,3,4.23
2022-11-08,Felix Sandstrom,home,Philadelphia Flyers,St Louis Blues,60.0,1,3.57
2022-11-08,Thomas Greiss,away,St Louis Blues,Philadelphia Flyers,60.0,5,2.12
2022-11-08,Cam Talbot,home,Ottawa Senators,Vancouver Canucks,58.4167,5,2.53
2022-11-08,Spencer Martin,away,Vancouver Canucks,Ottawa Senators,60.0,4,4.73
2022-11-08,Erik Kallgren,home,Toronto Maple Leafs,Vegas Golden Knights,60.3833,4,2.7
2022-11-08,Logan Thompson,away,Vegas Golden Knights,Toronto Maple Leafs,60.3833,3,3.25
2022-11-08,Andrei Vasilevskiy,home,Tampa Bay Lightning,Edmonton Oilers,57.8167,3,2.54
2022-11-08,Jack Campbell,away,Edmonton Oilers,Tampa Bay Lightning,60.0,2,2.76
2022-11-08,Ville Husso,home,Detroit Red Wings,Montreal Canadiens,65.0,2,1.66
2022-11-08,Jake Allen,away,Montreal Canadiens,Detroit Red Wings,65.0,2,3.71
2022-11-08,Connor Hellebuyck,home,Winnipeg Jets,Dallas Stars,60.0,1,1.92
2022-11-08,Scott Wedgewood,away,Dallas Stars,Winnipeg Jets,59.2333,4,2.7
2022-11-08,Martin Jones,home,Seattle Kraken,Nashville Predators,60.0,1,2.27
2022-11-08,Kevin Lankinen,away,Nashville Predators,Seattle Kraken,41.8667,0,1.24
2022-11-08,Juuse Saros,away,Nashville Predators,Seattle Kraken,16.4167,4,0.5
2022-11-08,Jonathan Quick,home,Los Angeles Kings,Minnesota Wild,59.7167,0,1.48
2022-11-08,Marc-Andre Fleury,away,Minnesota Wild,Los Angeles Kings,58.1167,1,2.96
2022-11-09,Spencer Knight,home,Florida Panthers,Carolina Hurricanes,60.0,0,4.36
2022-11-09,Antti Raanta,away,Carolina Hurricanes,Florida Panthers,56.9667,2,2.91
2022-11-09,Darcy Kuemper,home,Washington Capitals,Pittsburgh Penguins,59.7833,3,3.25
2022-11-09,Casey DeSmith,away,Pittsburgh Penguins,Washington Capitals,60.0,1,2.69
2022-11-09,Sam Montembeault,home,Montreal Canadiens,Vancouver Canucks,59.7167,2,2.73
2022-11-09,Thatcher Demko,away,Vancouver Canucks,Montreal Canadiens,60.0,5,2.88
2022-11-09,John Gibson,home,Anaheim Ducks,Minnesota Wild,60.0,4,3.73
2022-11-09,Filip Gustavsson,away,Minnesota Wild,Anaheim Ducks,60.0,1,2.76
2022-11-10,Linus Ullmark,home,Boston Bruins,Calgary Flames,59.4,1,2.37
2022-11-10,Dan Vladar,away,Calgary Flames,Boston Bruins,59.2,2,2.77
2022-11-10,Pyotr Kochetkov,home,Carolina Hurricanes,Edmonton Oilers,60.0,2,3.23
2022-11-10,Jack Campbell,away,Edmonton Oilers,Carolina Hurricanes,59.5333,7,3.81
2022-11-10,Akira Schmid,home,New Jersey Devils,Ottawa Senators,13.8333,0,0.96
2022-11-10,Vitek Vanecek,home,New Jersey Devils,Ottawa Senators,50.6167,3,1.83
2022-11-10,Anton Forsberg,away,Ottawa Senators,New Jersey Devils,64.45,4,4.5
2022-11-10,Joonas Korpisalo,home,Columbus Blue Jackets,Philadelphia Flyers,60.0,2,3.54
2022-11-10,Carter Hart,away,Philadelphia Flyers,Columbus Blue Jackets,57.9333,3,3.14
2022-11-10,Eric Comrie,home,Buffalo Sabres,Vegas Golden Knights,58.1833,6,2.76
2022-11-10,Logan Thompson,away,Vegas Golden Knights,Buffalo Sabres,59.1167,4,3.3
2022-11-10,Ilya Sorokin,home,New York Islanders,Arizona Coyotes,58.8833,1,2.92
2022-11-10,Karel Vejmelka,away,Arizona Coyotes,New York Islanders,60.0,0,2.31
2022-11-10,Ville Husso,home,Detroit Red Wings,New York Rangers,59.75,8,3.22
2022-11-10,Igor Shesterkin,away,New York Rangers,Detroit Red Wings,60.0,2,1.42
2022-11-10,Jordan Binnington,home,St Louis Blues,San Jose Sharks,60.0,3,3.22
2022-11-10,Kaapo Kahkonen,away,San Jose Sharks,St Louis Blues,58.1833,4,3.65
2022-11-10,Alexandar Georgiev,home,Colorado Avalanche,Nashville Predators,60.0,3,2.36
2022-11-10,Kevin Lankinen,away,Nashville Predators,Colorado Avalanche,57.5833,5,3.2
2022-11-10,Jonathan Quick,home,Los Angeles Kings,Chicago Blackhawks,64.9667,1,3.03
2022-11-10,Petr Mrazek,away,Chicago Blackhawks,Los Angeles Kings,64.9667,2,3.8
2022-11-11,Erik Kallgren,home,Toronto Maple Leafs,Pittsburgh Penguins,58.4167,3,1.81
2022-11-11,Casey DeSmith,away,Pittsburgh Penguins,Toronto Maple Leafs,60.0,2,3.11
2022-11-11,Darcy Kuemper,home,Washington Capitals,Tampa Bay Lightning,60.0,1,3.81
2022-11-11,Andrei Vasilevskiy,away,Tampa Bay Lightning,Washington Capitals,60.0,5,2.79
2022-11-11,Jake Oettinger,home,Dallas Stars,San Jose Sharks,55.7833,5,1.85
2022-11-11,James Reimer,away,San Jose Sharks,Dallas Stars,60.0,4,3.08
2022-11-11,Martin Jones,home,Seattle Kraken,Minnesota Wild,57.8667,1,1.75
2022-11-11,Marc-Andre Fleury,away,Minnesota Wild,Seattle Kraken,60.0,0,2.76
2022-11-12,Carter Hart,home,Philadelphia Flyers,Ottawa Senators,59.6333,3,2.01
2022-11-12,Cam Talbot,away,Ottawa Senators,Philadelphia Flyers,60.0,1,2.84
2022-11-12,Spencer Knight,home,Florida Panthers,Edmonton Oilers,58.7833,3,2.58
2022-11-12,Stuart Skinner,away,Edmonton Oilers,Florida Panthers,59.7167,2,3.71
2022-11-12,Akira Schmid,home,New Jersey Devils,Arizona Coyotes,60.0,2,1.44
2022-11-12,Karel Vejmelka,away,Arizona Coyotes,New Jersey Devils,58.1833,4,3.09
2022-11-12,Craig Anderson,home,Buffalo Sabres,Boston Bruins,60.0,3,3.01
2022-11-12,Keith Kinkaid,away,Boston Bruins,Buffalo Sabres,59.9,1,2.92
2022-11-12,Jake Allen,home,Montreal Canadiens,Pittsburgh Penguins,61.05,4,2.32
2022-11-12,Tristan Jarry,away,Pittsburgh Penguins,Montreal Canadiens,60.95,5,2.99
2022-11-12,Erik Kallgren,home,Toronto Maple Leafs,Vancouver Canucks,60.0,2,2.1
2022-11-12,Spencer Martin,away,Vancouver Canucks,Toronto Maple Leafs,58.0833,3,3.75
2022-11-12,Ilya Sorokin,home,New York Islanders,Columbus Blue Jackets,60.65,3,2.66
2022-11-12,Joonas Korpisalo,away,Columbus Blue Jackets,New York Islanders,60.65,4,4.92
2022-11-12,Juuse Saros,home,Nashville Predators,New York Rangers,60.0,1,3.33
2022-11-12,Jaroslav Halak,away,New York Rangers,Nashville Predators,56.9833,2,2.05
2022-11-12,Pavel Francouz,home,Colorado Avalanche,Carolina Hurricanes,59.9167,1,2.3
2022-11-12,Antti Raanta,away,Carolina Hurricanes,Colorado Avalanche,59.5667,3,2.49
2022-11-12,Anthony Stolarz,home,Anaheim Ducks,Chicago Blackhawks,58.3,3,2.28
2022-11-12,Arvid Soderblom,away,Chicago Blackhawks,Anaheim Ducks,60.0,2,3.14
2022-11-12,Adin Hill,home,Vegas Golden Knights,St Louis Blues,57.9333,3,2.72
2022-11-12,Jordan Binnington,away,St Louis Blues,Vegas Golden Knights,60.0,2,2.26
2022-11-12,Jacob Markstrom,home,Calgary Flames,Winnipeg Jets,60.0,2,2.62
2022-11-12,Connor Hellebuyck,away,Winnipeg Jets,Calgary Flames,58.35,3,2.25
2022-11-12,Cal Petersen,home,Los Angeles Kings,Detroit Red Wings,60.0,3,1.97
2022-11-12,Alex Nedeljkovic,away,Detroit Red Wings,Los Angeles Kings,55.9333,4,1.68
2022-11-13,Felix Sandstrom,home,Philadelphia Flyers,Dallas Stars,60.0,5,3.13
2022-11-13,Jake Oettinger,away,Dallas Stars,Philadelphia Flyers,60.0,1,3.54
2022-11-13,Igor Shesterkin,home,New York Rangers,Arizona Coyotes,60.0,1,2.2
2022-11-13,Connor Ingram,away,Arizona Coyotes,New York Rangers,60.0,4,2.62
2022-11-13,Filip Gustavsson,home,Minnesota Wild,San Jose Sharks,64.6667,2,3.44
2022-11-13,James Reimer,away,San Jose Sharks,Minnesota Wild,65.0,2,2.5
2022-11-13,Linus Ullmark,home,Boston Bruins,Vancouver Canucks,60.0,2,2.63
2022-11-13,Thatcher Demko,away,Vancouver Canucks,Boston Bruins,58.7167,4,2.21
2022-11-13,Andrei Vasilevskiy,home,Tampa Bay Lightning,Washington Capitals,60.0,3,1.97
2022-11-13,Darcy Kuemper,away,Washington Capitals,Tampa Bay Lightning,16.3667,4,0.93
2022-11-13,Charlie Lindgren,away,Washington Capitals,Tampa Bay Lightning,43.5333,1,2.2
2022-11-13,Martin Jones,home,Seattle Kraken,Winnipeg Jets,60.9,3,4.62
2022-11-13,David Rittich,away,Winnipeg Jets,Seattle Kraken,58.9167,2,2.78
2022-11-14,Cam Talbot,home,Ottawa Senators,New York Islanders,58.5333,3,2.12
2022-11-14,Semyon Varlamov,away,New York Islanders,Ottawa Senators,60.0,2,4.58
2022-11-14,Petr Mrazek,home,Chicago Blackhawks,Carolina Hurricanes,60.0,3,2.13
2022-11-14,Pyotr Kochetkov,away,Carolina Hurricanes,Chicago Blackhawks,59.95,0,2.72
2022-11-14,Jacob Markstrom,home,Calgary Flames,Los Angeles Kings,59.9167,5,2.53
2022-11-14,Jonathan Quick,away,Los Angeles Kings,Calgary Flames,58.4,6,3.46
2022-11-14,Alexandar Georgiev,home,Colorado Avalanche,St Louis Blues,58.8167,3,2.86
2022-11-14,Jordan Binnington,away,St Louis Blues,Colorado Avalanche,60.0,2,3.38
2022-11-15,Brian Elliott,home,Tampa Bay Lightning,Dallas Stars,63.7167,4,3.39
2022-11-15,Jake Oettinger,away,Dallas Stars,Tampa Bay Lightning,63.7167,5,4.56
2022-11-15,Jake Allen,home,Montreal Canadiens,New Jersey Devils,56.1667,4,3.37
2022-11-15,Vitek Vanecek,away,New Jersey Devils,Montreal Canadiens,60.0,1,2.44
2022-11-15,Joonas Korpisalo,home,Columbus Blue Jackets,Philadelphia Flyers,30.9667,2,1.65
2022-11-15,Elvis Merzlikins,home,Columbus Blue Jackets,Philadelphia Flyers,32.2667,2,0.82
2022-11-15,Carter Hart,away,Philadelphia Flyers,Columbus Blue Jackets,63.2333,5,3.25
2022-11-15,Casey DeSmith,home,Pittsburgh Penguins,Toronto Maple Leafs,59.35,4,3.12
2022-11-15,Matt Murray,away,Toronto Maple Leafs,Pittsburgh Penguins,60.0,2,3.37
2022-11-15,Craig Anderson,home,Buffalo Sabres,Vancouver Canucks,57.9333,5,3.01
2022-11-15,Spencer Martin,away,Vancouver Canucks,Buffalo Sabres,60.0,4,2.65
2022-11-15,Sergei Bobrovsky,home,Florida Panthers,Washington Capitals,60.0,2,3.76
2022-11-15,Darcy Kuemper,away,Washington Capitals,Florida Panthers,58.7167,4,2.98
2022-11-15,Juuse Saros,home,Nashville Predators,Minnesota Wild,60.0,1,3.57
2022-11-15,Marc-Andre Fleury,away,Minnesota Wild,Nashville Predators,57.7833,2,2.24
2022-11-15,John Gibson,home,Anaheim Ducks,Detroit Red Wings,62.85,2,3.17
2022-11-15,Ville Husso,away,Detroit Red Wings,Anaheim Ducks,64.1667,3,3.24
2022-11-15,Logan Thompson,home,Vegas Golden Knights,San Jose Sharks,58.5833,3,1.49
2022-11-15,James Reimer,away,San Jose Sharks,Vegas Golden Knights,60.0,2,2.42
2022-11-16,Anton Forsberg,home,Ottawa Senators,Buffalo Sabres,60.0,1,2.81
2022-11-16,Eric Comrie,away,Buffalo Sabres,Ottawa Senators,32.6,2,2.07
2022-11-16,Craig Anderson,away,Buffalo Sabres,Ottawa Senators,25.55,1,1.52
2022-11-16,Arvid Soderblom,home,Chicago Blackhawks,St Louis Blues,59.9833,5,3.56
2022-11-16,Jordan Binnington,away,St Louis Blues,Chicago Blackhawks,60.0,2,2.18
2022-11-16,Stuart Skinner,home,Edmonton Oilers,Los Angeles Kings,58.2167,2,2.2
2022-11-16,Cal Petersen,away,Los Angeles Kings,Edmonton Oilers,59.8333,1,1.91
2022-11-17,Andrei Vasilevskiy,home,Tampa Bay Lightning,Calgary Flames,60.0,1,2.4
2022-11-17,Jacob Markstrom,away,Calgary Flames,Tampa Bay Lightning,59.0833,3,3.37
2022-11-17,Antti Raanta,home,Carolina Hurricanes,Colorado Avalanche,61.35,3,1.57
2022-11-17,Pavel Francouz,away,Colorado Avalanche,Carolina Hurricanes,61.9167,2,5.06
2022-11-17,Spencer Knight,home,Florida Panthers,Dallas Stars,37.9667,1,1.6
2022-11-17,Sergei Bobrovsky,home,Florida Panthers,Dallas Stars,20.0,4,0.92
2022-11-17,Jake Oettinger,away,Dallas Stars,Florida Panthers,25.9167,2,1.85
2022-11-17,Scott Wedgewood,away,Dallas Stars,Florida Panthers,34.0833,2,2.07
