Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against
2021-11-02,Filip Gustavsson,away,Ottawa Senators,Minnesota Wild,61.6167,5,3.84
2021-11-02,Eric Comrie,home,Winnipeg Jets,Dallas Stars,65.0,3,2.71
2021-11-02,Braden Holtby,away,Dallas Stars,Winnipeg Jets,64.8167,3,2.71
2021-11-02,Jacob Markstrom,home,Calgary Flames,Nashville Predators,60.95,3,1.56
2021-11-02,Juuse Saros,away,Nashville Predators,Calgary Flames,61.6167,2,4.51
2021-11-02,Thatcher Demko,home,Vancouver Canucks,New York Rangers,61.4333,2,1.76
2021-11-02,Igor Shesterkin,away,New York Rangers,Vancouver Canucks,62.3667,3,3.65
2021-11-02,John Gibson,home,Anaheim Ducks,New Jersey Devils,60.0,0,2.44
2021-11-02,Jonathan Bernier,away,New Jersey Devils,Anaheim Ducks,60.0,4,2.1
2021-11-02,James Reimer,home,San Jose Sharks,Buffalo Sabres,60.0,3,1.39
2021-11-02,Craig Anderson,away,Buffalo Sabres,San Jose Sharks,57.5,5,1.91
2021-11-03,Marc-Andre Fleury,home,Chicago Blackhawks,Carolina Hurricanes,57.2333,4,2.86
2021-11-03,Frederik Andersen,away,Carolina Hurricanes,Chicago Blackhawks,59.7667,3,2.39
2021-11-03,Jonas Johansson,home,Colorado Avalanche,Columbus Blue Jackets,60.2333,5,2.28
2021-11-03,Joonas Korpisalo,away,Columbus Blue Jackets,Colorado Avalanche,61.2,4,2.5
2021-11-03,Mikko Koskinen,home,Edmonton Oilers,Nashville Predators,60.0,2,2.95
2021-11-03,Connor Ingram,away,Nashville Predators,Edmonton Oilers,59.5833,4,2.59
2021-11-03,Jonathan Quick,home,Los Angeles Kings,St Louis Blues,64.7,2,3.43
2021-11-03,Jordan Binnington,away,St Louis Blues,Los Angeles Kings,63.6833,2,3.26
2021-11-04,Jeremy Swayman,home,Boston Bruins,Detroit Red Wings,60.0,1,1.11
2021-11-04,Thomas Greiss,away,Detroit Red Wings,Boston Bruins,60.0,5,2.75
2021-11-04,Jack Campbell,home,Toronto Maple Leafs,Tampa Bay Lightning,61.3167,1,2.66
2021-11-04,Andrei Vasilevskiy,away,Tampa Bay Lightning,Toronto Maple Leafs,62.7167,2,3.38
2021-11-04,Jake Allen,home,Montreal Canadiens,New York Islanders,40.0,5,2.24
2021-11-04,Sam Montembeault,home,Montreal Canadiens,New York Islanders,18.2833,0,1.45
2021-11-04,Ilya Sorokin,away,New York Islanders,Montreal Canadiens,60.0,2,2.32
2021-11-04,Filip Gustavsson,home,Ottawa Senators,Vegas Golden Knights,58.6667,4,2.84
2021-11-04,Robin Lehner,away,Vegas Golden Knights,Ottawa Senators,59.8833,1,3.06
2021-11-04,Spencer Knight,home,Florida Panthers,Washington Capitals,41.9167,4,1.87
2021-11-04,Sergei Bobrovsky,home,Florida Panthers,Washington Capitals,20.0,0,1.05
2021-11-04,Ilya Samsonov,away,Washington Capitals,Florida Panthers,25.5167,3,1.1
2021-11-04,Vitek Vanecek,away,Washington Capitals,Florida Panthers,36.3667,2,1.3
2021-11-04,Tristan Jarry,home,Pittsburgh Penguins,Philadelphia Flyers,61.7167,2,3.3
2021-11-04,Carter Hart,away,Philadelphia Flyers,Pittsburgh Penguins,61.9,3,3.86
2021-11-04,Jacob Markstrom,home,Calgary Flames,Dallas Stars,62.6167,4,1.91
2021-11-04,Anton Khudobin,away,Dallas Stars,Calgary Flames,62.9833,3,2.35
2021-11-04,Adin Hill,home,San Jose Sharks,St Louis Blues,59.3667,4,2.15
2021-11-04,Joel Hofer,away,St Louis Blues,San Jose Sharks,60.0,3,2.51
2021-11-04,Philipp Grubauer,home,Seattle Kraken,Buffalo Sabres,60.0,2,1.2
2021-11-04,Dustin Tokarski,away,Buffalo Sabres,Seattle Kraken,58.55,4,3.01
2021-11-05,Eric Comrie,home,Winnipeg Jets,Chicago Blackhawks,60.0,1,1.31
2021-11-05,Marc-Andre Fleury,away,Chicago Blackhawks,Winnipeg Jets,60.0,5,2.88
2021-11-05,Mikko Koskinen,home,Edmonton Oilers,New York Rangers,63.45,5,2.16
2021-11-05,Alexandar Georgiev,away,New York Rangers,Edmonton Oilers,63.45,6,3.3
2021-11-05,Thatcher Demko,home,Vancouver Canucks,Nashville Predators,57.9833,3,2.63
2021-11-05,Juuse Saros,away,Nashville Predators,Vancouver Canucks,60.0,2,2.02
2021-11-05,Anthony Stolarz,home,Anaheim Ducks,Arizona Coyotes,59.4,1,2.17
2021-11-05,Karel Vejmelka,away,Arizona Coyotes,Anaheim Ducks,59.2667,3,3.35
2021-11-05,Cal Petersen,home,Los Angeles Kings,New Jersey Devils,60.6667,2,2.1
2021-11-05,Mackenzie Blackwood,away,New Jersey Devils,Los Angeles Kings,59.7667,3,2.1
2021-11-06,Dustin Tokarski,home,Buffalo Sabres,Detroit Red Wings,62.75,4,2.97
2021-11-06,Alex Nedeljkovic,away,Detroit Red Wings,Buffalo Sabres,62.75,3,2.26
2021-11-06,Jack Campbell,home,Toronto Maple Leafs,Boston Bruins,59.65,2,3.55
2021-11-06,Linus Ullmark,away,Boston Bruins,Toronto Maple Leafs,58.5667,4,3.51
2021-11-06,Jake Allen,home,Montreal Canadiens,Vegas Golden Knights,58.3667,3,1.42
2021-11-06,Robin Lehner,away,Vegas Golden Knights,Montreal Canadiens,60.0,2,3.51
2021-11-06,Matt Murray,home,Ottawa Senators,Tampa Bay Lightning,59.5333,4,3.48
2021-11-06,Brian Elliott,away,Tampa Bay Lightning,Ottawa Senators,60.0,3,2.65
2021-11-06,Spencer Knight,home,Florida Panthers,Carolina Hurricanes,59.85,2,3.41
2021-11-06,Frederik Andersen,away,Carolina Hurricanes,Florida Panthers,45.3333,4,2.7
2021-11-06,Antti Raanta,away,Carolina Hurricanes,Florida Panthers,12.3667,0,0.42
2021-11-06,Tristan Jarry,home,Pittsburgh Penguins,Minnesota Wild,64.75,4,3.08
2021-11-06,Cam Talbot,away,Minnesota Wild,Pittsburgh Penguins,61.5167,4,3.22
2021-11-06,Vitek Vanecek,home,Washington Capitals,Philadelphia Flyers,57.85,2,2.72
2021-11-06,Martin Jones,away,Philadelphia Flyers,Washington Capitals,59.95,1,3.52
2021-11-06,Elvis Merzlikins,home,Columbus Blue Jackets,Colorado Avalanche,60.0,2,3.8
2021-11-06,Darcy Kuemper,away,Colorado Avalanche,Columbus Blue Jackets,59.5333,3,3.25
2021-11-06,Eric Comrie,home,Winnipeg Jets,New York Islanders,57.7667,2,3.6
2021-11-06,Ilya Sorokin,away,New York Islanders,Winnipeg Jets,60.0,0,1.69
2021-11-06,Jacob Markstrom,home,Calgary Flames,New York Rangers,60.0,0,2.99
2021-11-06,Igor Shesterkin,away,New York Rangers,Calgary Flames,60.0,6,4.25
2021-11-06,Scott Wedgewood,home,Arizona Coyotes,Seattle Kraken,59.0167,2,2.22
2021-11-06,Karel Vejmelka,home,Arizona Coyotes,Seattle Kraken,0.9833,2,0.14
2021-11-06,Philipp Grubauer,away,Seattle Kraken,Arizona Coyotes,58.8333,5,1.21
2021-11-06,James Reimer,home,San Jose Sharks,New Jersey Devils,64.8833,2,1.79
2021-11-06,Jonathan Bernier,away,New Jersey Devils,San Jose Sharks,65.0,2,1.53
2021-11-07,Thomas Greiss,home,Detroit Red Wings,Vegas Golden Knights,59.4167,2,3.84
2021-11-07,Laurent Brossoit,away,Vegas Golden Knights,Detroit Red Wings,55.9333,4,3.01
2021-11-07,Kevin Lankinen,home,Chicago Blackhawks,Nashville Predators,60.3167,1,1.7
2021-11-07,Juuse Saros,away,Nashville Predators,Chicago Blackhawks,60.6167,2,2.98
2021-11-07,Kaapo Kahkonen,home,Minnesota Wild,New York Islanders,59.6,2,1.53
2021-11-07,Semyon Varlamov,away,New York Islanders,Minnesota Wild,58.65,3,2.78
2021-11-07,Thatcher Demko,home,Vancouver Canucks,Dallas Stars,60.0,3,2.3
2021-11-07,Anton Khudobin,away,Dallas Stars,Vancouver Canucks,59.3,5,2.88
2021-11-07,John Gibson,home,Anaheim Ducks,St Louis Blues,60.0,1,2.25
2021-11-07,Jordan Binnington,away,St Louis Blues,Anaheim Ducks,55.5667,3,2.19
2021-11-08,Jack Campbell,home,Toronto Maple Leafs,Los Angeles Kings,59.5667,4,2.4
2021-11-08,Jonathan Quick,away,Los Angeles Kings,Toronto Maple Leafs,60.0,1,3.73
2021-11-08,Igor Shesterkin,home,New York Rangers,Florida Panthers,59.9333,3,4.59
2021-11-08,Spencer Knight,away,Florida Panthers,New York Rangers,58.6167,4,2.02
2021-11-08,Vitek Vanecek,home,Washington Capitals,Buffalo Sabres,60.0,3,2.18
2021-11-08,Dustin Tokarski,away,Buffalo Sabres,Washington Capitals,58.8667,5,2.42
2021-11-09,Jeremy Swayman,home,Boston Bruins,Ottawa Senators,59.9,2,2.04
2021-11-09,Matt Murray,away,Ottawa Senators,Boston Bruins,58.0333,3,2.08
2021-11-09,Jake Allen,home,Montreal Canadiens,Los Angeles Kings,63.65,3,3.01
2021-11-09,Cal Petersen,away,Los Angeles Kings,Montreal Canadiens,63.5667,2,3.79
2021-11-09,Alex Nedeljkovic,home,Detroit Red Wings,Edmonton Oilers,60.0,2,3.22
2021-11-09,Stuart Skinner,away,Edmonton Oilers,Detroit Red Wings,58.3333,3,4.61
2021-11-09,Andrei Vasilevskiy,home,Tampa Bay Lightning,Carolina Hurricanes,63.4333,2,2.65
2021-11-09,Frederik Andersen,away,Carolina Hurricanes,Tampa Bay Lightning,63.4333,1,1.54
2021-11-09,Mackenzie Blackwood,home,New Jersey Devils,Florida Panthers,60.0,3,3.43
2021-11-09,Spencer Knight,away,Florida Panthers,New Jersey Devils,58.4667,6,2.68
2021-11-09,Marc-Andre Fleury,home,Chicago Blackhawks,Pittsburgh Penguins,64.7833,2,3.35
2021-11-09,Tristan Jarry,away,Pittsburgh Penguins,Chicago Blackhawks,65.0,2,2.46
2021-11-09,Connor Hellebuyck,home,Winnipeg Jets,St Louis Blues,64.95,2,2.45
2021-11-09,Jordan Binnington,away,St Louis Blues,Winnipeg Jets,65.0,2,4.06
2021-11-09,Jacob Markstrom,home,Calgary Flames,San Jose Sharks,59.2667,2,2.24
2021-11-09,Adin Hill,away,San Jose Sharks,Calgary Flames,60.0,1,3.66
2021-11-09,Jaroslav Halak,home,Vancouver Canucks,Anaheim Ducks,63.0167,3,2.31
2021-11-09,John Gibson,away,Anaheim Ducks,Vancouver Canucks,63.4667,2,2.72
2021-11-09,Robin Lehner,home,Vegas Golden Knights,Seattle Kraken,60.0,2,2.48
2021-11-09,Chris Driedger,away,Seattle Kraken,Vegas Golden Knights,56.35,4,1.73
2021-11-10,Carter Hart,home,Philadelphia Flyers,Toronto Maple Leafs,59.8167,3,3.14
2021-11-10,Jack Campbell,away,Toronto Maple Leafs,Philadelphia Flyers,59.7833,0,2.12
2021-11-10,Braden Holtby,home,Dallas Stars,Nashville Predators,58.25,3,1.79
2021-11-10,Juuse Saros,away,Nashville Predators,Dallas Stars,60.0,2,2.14
2021-11-10,Scott Wedgewood,home,Arizona Coyotes,Minnesota Wild,20.0,0,0.5
2021-11-10,Karel Vejmelka,home,Arizona Coyotes,Minnesota Wild,39.2167,5,1.74
2021-11-10,Kaapo Kahkonen,away,Minnesota Wild,Arizona Coyotes,59.9667,2,2.07
2021-11-11,Linus Ullmark,home,Boston Bruins,Edmonton Oilers,57.8667,5,2.27
2021-11-11,Mikko Koskinen,away,Edmonton Oilers,Boston Bruins,60.0,3,2.15
2021-11-11,Jake Allen,home,Montreal Canadiens,Calgary Flames,59.7,2,1.47
2021-11-11,Jacob Markstrom,away,Calgary Flames,Montreal Canadiens,58.6833,3,2.61
2021-11-11,Filip Gustavsson,home,Ottawa Senators,Los Angeles Kings,57.5167,2,2.32
2021-11-11,Jonathan Quick,away,Los Angeles Kings,Ottawa Senators,60.0,0,3.06
2021-11-11,Thomas Greiss,home,Detroit Red Wings,Washington Capitals,57.6667,2,2.45
2021-11-11,Zach Fucale,away,Washington Capitals,Detroit Red Wings,60.0,0,2.31
2021-11-11,Mackenzie Blackwood,home,New Jersey Devils,New York Islanders,59.8833,0,3.91
2021-11-11,Ilya Sorokin,away,New York Islanders,New Jersey Devils,60.0,4,2.62
2021-11-11,Tristan Jarry,home,Pittsburgh Penguins,Florida Panthers,65.0,2,3.36
2021-11-11,Sergei Bobrovsky,away,Florida Panthers,Pittsburgh Penguins,65.0,2,2.88
2021-11-11,Jordan Binnington,home,St Louis Blues,Nashville Predators,62.0167,4,2.2
2021-11-11,David Rittich,away,Nashville Predators,St Louis Blues,62.0167,3,2.58
2021-11-11,Connor Hellebuyck,home,Winnipeg Jets,San Jose Sharks,60.0,1,2.8
2021-11-11,James Reimer,away,San Jose Sharks,Winnipeg Jets,58.8,3,4.35
2021-11-11,Darcy Kuemper,home,Colorado Avalanche,Vancouver Canucks,60.0,1,1.8
2021-11-11,Thatcher Demko,away,Vancouver Canucks,Colorado Avalanche,40.0,6,2.04
2021-11-11,Jaroslav Halak,away,Vancouver Canucks,Colorado Avalanche,20.0,1,0.92
2021-11-11,Laurent Brossoit,home,Vegas Golden Knights,Minnesota Wild,60.0,2,2.73
2021-11-11,Cam Talbot,away,Minnesota Wild,Vegas Golden Knights,57.1667,3,2.64
2021-11-11,Philipp Grubauer,home,Seattle Kraken,Anaheim Ducks,57.8167,5,2.18
2021-11-11,John Gibson,away,Anaheim Ducks,Seattle Kraken,60.0,4,1.58
2021-11-12,Dustin Tokarski,home,Buffalo Sabres,Edmonton Oilers,60.0,2,2.66
2021-11-12,Stuart Skinner,away,Edmonton Oilers,Buffalo Sabres,57.8,3,1.59
2021-11-12,Jack Campbell,home,Toronto Maple Leafs,Calgary Flames,62.5,1,2.03
2021-11-12,Dan Vladar,away,Calgary Flames,Toronto Maple Leafs,62.5333,2,3.61
2021-11-12,Frederik Andersen,home,Carolina Hurricanes,Philadelphia Flyers,56.8167,2,3.18
2021-11-12,Carter Hart,away,Philadelphia Flyers,Carolina Hurricanes,60.0,1,4.82
2021-11-12,Joonas Korpisalo,home,Columbus Blue Jackets,Washington Capitals,58.9,4,1.51
2021-11-12,Ilya Samsonov,away,Washington Capitals,Columbus Blue Jackets,60.0,3,2.9
2021-11-12,Marc-Andre Fleury,home,Chicago Blackhawks,Arizona Coyotes,59.7167,1,2.16
2021-11-12,Scott Wedgewood,away,Arizona Coyotes,Chicago Blackhawks,58.5333,2,2.87
2021-11-13,Aaron Dell,home,Buffalo Sabres,Toronto Maple Leafs,59.8,5,1.49
2021-11-13,Joseph Woll,away,Toronto Maple Leafs,Buffalo Sabres,60.0,4,1.85
2021-11-13,Filip Gustavsson,home,Ottawa Senators,Pittsburgh Penguins,60.0,3,2.95
2021-11-13,Casey DeSmith,away,Pittsburgh Penguins,Ottawa Senators,56.9167,5,2.41
2021-11-13,Alex Nedeljkovic,home,Detroit Red Wings,Montreal Canadiens,61.5333,2,2.38
2021-11-13,Jake Allen,away,Montreal Canadiens,Detroit Red Wings,19.2,0,0.77
2021-11-13,Sam Montembeault,away,Montreal Canadiens,Detroit Red Wings,42.4833,3,1.28
2021-11-13,Andrei Vasilevskiy,home,Tampa Bay Lightning,Florida Panthers,61.75,2,2.22
2021-11-13,Sergei Bobrovsky,away,Florida Panthers,Tampa Bay Lightning,62.2167,3,2.43
2021-11-13,Jonathan Bernier,home,New Jersey Devils,Boston Bruins,58.5,4,3.58
2021-11-13,Jeremy Swayman,away,Boston Bruins,New Jersey Devils,60.0,2,2.83
2021-11-13,Alex Lyon,home,Carolina Hurricanes,St Louis Blues,59.9333,2,4.14
2021-11-13,Joel Hofer,away,St Louis Blues,Carolina Hurricanes,57.15,3,2.59
2021-11-13,Elvis Merzlikins,home,Columbus Blue Jackets,New York Rangers,57.45,5,2.92
2021-11-13,Igor Shesterkin,away,New York Rangers,Columbus Blue Jackets,53.25,3,3.83
2021-11-13,Alexandar Georgiev,away,New York Rangers,Columbus Blue Jackets,6.75,0,0.15
2021-11-13,Juuse Saros,home,Nashville Predators,Arizona Coyotes,60.0,1,1.6
2021-11-13,Karel Vejmelka,away,Arizona Coyotes,Nashville Predators,60.0,4,1.84
2021-11-13,Anton Khudobin,home,Dallas Stars,Philadelphia Flyers,59.9167,2,2.53
2021-11-13,Martin Jones,away,Philadelphia Flyers,Dallas Stars,58.6,4,3.13
2021-11-13,Connor Hellebuyck,home,Winnipeg Jets,Los Angeles Kings,60.5333,2,2.43
2021-11-13,Cal Petersen,away,Los Angeles Kings,Winnipeg Jets,60.5333,3,1.93
2021-11-13,Darcy Kuemper,home,Colorado Avalanche,San Jose Sharks,60.0,2,2.26
2021-11-13,Adin Hill,away,San Jose Sharks,Colorado Avalanche,59.9,5,2.28
2021-11-13,Robin Lehner,home,Vegas Golden Knights,Vancouver Canucks,59.55,4,4.06
2021-11-13,Thatcher Demko,away,Vancouver Canucks,Vegas Golden Knights,60.0,7,4.69
2021-11-13,Philipp Grubauer,home,Seattle Kraken,Minnesota Wild,55.9667,3,1.7
2021-11-13,Cam Talbot,away,Minnesota Wild,Seattle Kraken,60.0,2,2.68
2021-11-14,Jeremy Swayman,home,Boston Bruins,Montreal Canadiens,59.8333,2,1.75
2021-11-14,Sam Montembeault,away,Montreal Canadiens,Boston Bruins,59.45,4,3.23
2021-11-14,Anton Forsberg,home,Ottawa Senators,Calgary Flames,59.8667,4,2.99
2021-11-14,Dan Vladar,away,Calgary Flames,Ottawa Senators,60.0,0,2.02
2021-11-14,Alexandar Georgiev,home,New York Rangers,New Jersey Devils,64.9833,3,2.07
2021-11-14,Mackenzie Blackwood,away,New Jersey Devils,New York Rangers,48.6333,3,2.82
2021-11-14,Jonathan Bernier,away,New Jersey Devils,New York Rangers,16.3667,0,0.95
2021-11-14,Vitek Vanecek,home,Washington Capitals,Pittsburgh Penguins,59.65,1,1.46
2021-11-14,Tristan Jarry,away,Pittsburgh Penguins,Washington Capitals,59.75,6,3.04
2021-11-14,Jordan Binnington,home,St Louis Blues,Edmonton Oilers,60.0,5,2.11
2021-11-14,Mikko Koskinen,away,Edmonton Oilers,St Louis Blues,60.0,4,3.91
2021-11-14,John Gibson,home,Anaheim Ducks,Vancouver Canucks,59.5833,1,2.29
2021-11-14,Jaroslav Halak,away,Vancouver Canucks,Anaheim Ducks,58.4833,4,3.54
2021-11-15,Andrei Vasilevskiy,home,Tampa Bay Lightning,New York Islanders,60.0,1,2.14
2021-11-15,Semyon Varlamov,away,New York Islanders,Tampa Bay Lightning,60.0,4,2.4
2021-11-15,Elvis Merzlikins,home,Columbus Blue Jackets,Detroit Red Wings,60.0,3,1.93
2021-11-15,Thomas Greiss,away,Detroit Red Wings,Columbus Blue Jackets,58.9333,4,3.48
2021-11-16,Jack Campbell,home,Toronto Maple Leafs,Nashville Predators,60.0,0,2.11
2021-11-16,Juuse Saros,away,Nashville Predators,Toronto Maple Leafs,57.7333,2,4.44
2021-11-16,Sergei Bobrovsky,home,Florida Panthers,New York Islanders,60.0,1,1.93
2021-11-16,Ilya Sorokin,away,New York Islanders,Florida Panthers,19.6667,4,1.28
2021-11-16,Semyon Varlamov,away,New York Islanders,Florida Panthers,40.0,2,1.33
2021-12-06,Mackenzie Blackwood,home,New Jersey Devils,Ottawa Senators,65.0,2,1.83
2021-12-06,Anton Forsberg,away,Ottawa Senators,New Jersey Devils,65.0,2,2.78
2021-11-16,Igor Shesterkin,home,New York Rangers,Montreal Canadiens,60.0,2,2.67
2021-11-16,Cayden Primeau,away,Montreal Canadiens,New York Rangers,59.5667,3,3.55
2021-11-16,Carter Hart,home,Philadelphia Flyers,Calgary Flames,60.5,1,3.14
2021-11-16,Jacob Markstrom,away,Calgary Flames,Philadelphia Flyers,60.75,2,3.72
2021-11-16,Tristan Jarry,home,Pittsburgh Penguins,Buffalo Sabres,58.6833,2,1.62
2021-11-16,Dustin Tokarski,away,Buffalo Sabres,Pittsburgh Penguins,60.0,1,3.39
2021-11-16,Jordan Binnington,home,St Louis Blues,Arizona Coyotes,57.9167,3,2.07
2021-11-16,Scott Wedgewood,away,Arizona Coyotes,St Louis Blues,60.0,2,2.91
2021-11-16,Jake Oettinger,home,Dallas Stars,Detroit Red Wings,60.0,2,2.4
2021-11-16,Alex Nedeljkovic,away,Detroit Red Wings,Dallas Stars,58.9667,4,1.87
2021-11-16,Cam Talbot,home,Minnesota Wild,San Jose Sharks,56.2667,4,1.22
2021-11-16,James Reimer,away,San Jose Sharks,Minnesota Wild,60.0,1,1.76
2021-11-16,Connor Hellebuyck,home,Winnipeg Jets,Edmonton Oilers,60.0,2,2.89
2021-11-16,Mikko Koskinen,away,Edmonton Oilers,Winnipeg Jets,39.15,4,2.49
2021-11-16,Stuart Skinner,away,Edmonton Oilers,Winnipeg Jets,19.0333,0,0.62
2021-11-16,Robin Lehner,home,Vegas Golden Knights,Carolina Hurricanes,57.3333,4,3.32
2021-11-16,Antti Raanta,away,Carolina Hurricanes,Vegas Golden Knights,60.0,2,2.64
2021-11-16,John Gibson,home,Anaheim Ducks,Washington Capitals,64.2333,2,2.5
2021-11-16,Vitek Vanecek,away,Washington Capitals,Anaheim Ducks,64.2333,3,2.08
2021-11-17,Thatcher Demko,home,Vancouver Canucks,Colorado Avalanche,58.35,3,2.51
2021-11-17,Darcy Kuemper,away,Colorado Avalanche,Vancouver Canucks,60.0,2,2.98
2021-11-17,Jonathan Quick,home,Los Angeles Kings,Washington Capitals,59.5167,1,2.3
2021-11-17,Ilya Samsonov,away,Washington Capitals,Los Angeles Kings,59.8167,0,3.08
2021-11-17,Philipp Grubauer,home,Seattle Kraken,Chicago Blackhawks,56.7833,3,1.33
2021-11-17,Marc-Andre Fleury,away,Chicago Blackhawks,Seattle Kraken,60.0,2,2.88
2021-11-18,Dustin Tokarski,home,Buffalo Sabres,Calgary Flames,40.0,5,1.34
2021-11-18,Aaron Dell,home,Buffalo Sabres,Calgary Flames,20.0,0,0.64
2021-11-18,Jacob Markstrom,away,Calgary Flames,Buffalo Sabres,60.0,0,1.68
2021-11-18,Jack Campbell,home,Toronto Maple Leafs,New York Rangers,60.0,1,2.37
2021-11-18,Igor Shesterkin,away,New York Rangers,Toronto Maple Leafs,58.4167,2,2.73
2021-11-18,Cayden Primeau,home,Montreal Canadiens,Pittsburgh Penguins,40.0,5,2.95
2021-11-18,Sam Montembeault,home,Montreal Canadiens,Pittsburgh Penguins,20.0,1,0.51
2021-11-18,Tristan Jarry,away,Pittsburgh Penguins,Montreal Canadiens,60.0,0,1.55
2022-04-07,Anton Forsberg,home,Ottawa Senators,Nashville Predators,59.0167,3,2.88
2022-04-07,Juuse Saros,away,Nashville Predators,Ottawa Senators,60.0,2,3.01
2021-11-18,Spencer Knight,home,Florida Panthers,New Jersey Devils,60.0,1,3.5
2021-11-18,Mackenzie Blackwood,away,New Jersey Devils,Florida Panthers,28.25,4,2.19
2021-11-18,Jonathan Bernier,away,New Jersey Devils,Florida Panthers,29.8,0,0.9
2021-11-18,Carter Hart,home,Philadelphia Flyers,Tampa Bay Lightning,63.25,3,2.62
2021-11-18,Andrei Vasilevskiy,away,Tampa Bay Lightning,Philadelphia Flyers,65.0,3,1.98
2021-11-18,Ville Husso,home,St Louis Blues,San Jose Sharks,60.0,1,2.96
2021-11-18,James Reimer,away,San Jose Sharks,St Louis Blues,60.0,4,4.42
2021-11-18,Cam Talbot,home,Minnesota Wild,Dallas Stars,59.1833,2,3.77
2021-11-18,Jake Oettinger,away,Dallas Stars,Minnesota Wild,6.1333,0,0.14
2021-11-18,Anton Khudobin,away,Dallas Stars,Minnesota Wild,53.5333,7,2.12
2021-11-18,Stuart Skinner,home,Edmonton Oilers,Winnipeg Jets,64.7,1,3.59
2021-11-18,Connor Hellebuyck,away,Winnipeg Jets,Edmonton Oilers,65.0,1,2.65
2021-11-18,Scott Wedgewood,home,Arizona Coyotes,Columbus Blue Jackets,65.0,4,4.69
2021-11-18,Elvis Merzlikins,away,Columbus Blue Jackets,Arizona Coyotes,64.0167,4,2.31
2021-11-18,Robin Lehner,home,Vegas Golden Knights,Detroit Red Wings,60.0,2,3.25
2021-11-18,Thomas Greiss,away,Detroit Red Wings,Vegas Golden Knights,40.0,4,1.93
2021-11-18,Alex Nedeljkovic,away,Detroit Red Wings,Vegas Golden Knights,20.0,1,0.76
2021-11-18,John Gibson,home,Anaheim Ducks,Carolina Hurricanes,58.0,2,3.1
2021-11-18,Frederik Andersen,away,Carolina Hurricanes,Anaheim Ducks,59.8,1,3.16
2021-11-19,Thatcher Demko,home,Vancouver Canucks,Winnipeg Jets,59.4833,2,2.68
2021-11-19,Eric Comrie,away,Winnipeg Jets,Vancouver Canucks,57.95,3,1.72
2021-11-19,Philipp Grubauer,home,Seattle Kraken,Colorado Avalanche,34.15,3,1.08
2021-11-19,Chris Driedger,home,Seattle Kraken,Colorado Avalanche,25.55,4,1.07
2021-11-19,Darcy Kuemper,away,Colorado Avalanche,Seattle Kraken,60.0,3,2.66
2021-11-20,Jack Campbell,home,Toronto Maple Leafs,Pittsburgh Penguins,58.4333,2,1.96
2021-11-20,Tristan Jarry,away,Pittsburgh Penguins,Toronto Maple Leafs,60.0,0,2.5
