,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,Player,Venue,Team,Opposition,TOI,Goals Against,Expected Goals Against,Season,Score
219,219,219,219,219,2007-10-20,Kevin Weekes,away,New Jersey Devils,New York Islanders,64.9333,4,3.49,20072008,
220,220,220,220,220,2007-10-20,Martin Biron,home,Philadelphia Flyers,Carolina Hurricanes,60.8,2,2.33,20072008,
221,221,221,221,221,2007-10-20,John Grahame,away,Carolina Hurricanes,Philadelphia Flyers,60.8,3,2.69,20072008,
222,222,222,222,222,2007-10-20,Brent Johnson,home,Washington Capitals,Pittsburgh Penguins,58.9833,2,2.39,20072008,
223,223,223,223,223,2007-10-20,Marc-Andre Fleury,away,Pittsburgh Penguins,Washington Capitals,60.0,1,2.7,20072008,
224,224,224,224,224,2007-10-20,Johan Holmqvist,home,Tampa Bay Lightning,Atlanta Thrashers,59.8833,2,1.46,20072008,
225,225,225,225,225,2007-10-20,Johan Hedberg,away,Atlanta Thrashers,Tampa Bay Lightning,39.8667,5,2.28,20072008,
226,226,226,226,226,2007-10-20,Ondrej Pavelec,away,Atlanta Thrashers,Tampa Bay Lightning,20.0,1,0.52,20072008,
227,227,227,227,227,2007-10-20,Marty Turco,home,Dallas Stars,Anaheim Ducks,59.65,1,2.17,20072008,
228,228,228,228,228,2007-10-20,Ilya Bryzgalov,away,Anaheim Ducks,Dallas Stars,28.7667,0,1.14,20072008,
229,229,229,229,229,2007-10-20,Jean-Sebastien Giguere,away,Anaheim Ducks,Dallas Stars,28.75,3,1.09,20072008,
230,230,230,230,230,2007-10-20,Manny Legace,home,St Louis Blues,Minnesota Wild,58.45,3,2.59,20072008,
231,231,231,231,231,2007-10-20,Josh Harding,away,Minnesota Wild,St Louis Blues,60.0,1,2.42,20072008,
232,232,232,232,232,2007-10-20,Miikka Kiprusoff,home,Calgary Flames,Edmonton Oilers,59.9667,1,1.75,20072008,
233,233,233,233,233,2007-10-20,Dwayne Roloson,away,Edmonton Oilers,Calgary Flames,59.7833,4,3.04,20072008,
234,234,234,234,234,2007-10-20,Mikael Tellqvist,home,Phoenix Coyotes,Detroit Red Wings,60.0,5,2.95,20072008,
235,235,235,235,235,2007-10-20,Dominik Hasek,away,Detroit Red Wings,Phoenix Coyotes,59.7667,2,2.02,20072008,
236,236,236,236,236,2007-10-20,Evgeni Nabokov,home,San Jose Sharks,Nashville Predators,60.0,0,2.1,20072008,
237,237,237,237,237,2007-10-20,Chris Mason,away,Nashville Predators,San Jose Sharks,58.1,2,1.65,20072008,
238,238,238,238,238,2007-10-21,Pascal Leclaire,home,Columbus Blue Jackets,Vancouver Canucks,59.5,3,1.14,20072008,
239,239,239,239,239,2007-10-21,Curtis Sanford,away,Vancouver Canucks,Columbus Blue Jackets,59.9667,1,2.28,20072008,
240,240,240,240,240,2007-10-21,Niklas Backstrom,home,Minnesota Wild,Colorado Avalanche,60.0,2,3.08,20072008,
241,241,241,241,241,2007-10-21,Peter Budaj,away,Colorado Avalanche,Minnesota Wild,59.0,3,2.33,20072008,
242,242,242,242,242,2007-10-22,Cam Ward,home,Carolina Hurricanes,Vancouver Canucks,60.0,1,2.15,20072008,
243,243,243,243,243,2007-10-22,Roberto Luongo,away,Vancouver Canucks,Carolina Hurricanes,59.6833,2,2.2,20072008,
244,244,244,244,244,2007-10-22,Cristobal Huet,home,Montreal Canadiens,Boston Bruins,60.0,1,2.28,20072008,
245,245,245,245,245,2007-10-22,Manny Fernandez,away,Boston Bruins,Montreal Canadiens,59.35,6,2.3,20072008,
246,246,246,246,246,2007-10-22,Curtis McElhinney,home,Calgary Flames,San Jose Sharks,23.6333,1,0.19,20072008,
247,247,247,247,247,2007-10-22,Miikka Kiprusoff,home,Calgary Flames,San Jose Sharks,36.3667,3,1.71,20072008,
248,248,248,248,248,2007-10-22,Evgeni Nabokov,away,San Jose Sharks,Calgary Flames,59.9667,1,1.27,20072008,
249,249,249,249,249,2007-10-23,Marc-Andre Fleury,home,Pittsburgh Penguins,New York Rangers,59.7833,0,2.59,20072008,
250,250,250,250,250,2007-10-23,Henrik Lundqvist,away,New York Rangers,Pittsburgh Penguins,59.5667,1,1.99,20072008,
251,251,251,251,251,2007-10-23,Vesa Toskala,home,Toronto Maple Leafs,Atlanta Thrashers,64.1167,4,2.62,20072008,
252,252,252,252,252,2007-10-23,Johan Hedberg,away,Atlanta Thrashers,Toronto Maple Leafs,64.8833,4,2.96,20072008,
253,253,253,253,253,2007-10-23,Nikolai Khabibulin,home,Chicago Blackhawks,Columbus Blue Jackets,59.3667,6,1.93,20072008,
254,254,254,254,254,2007-10-23,Fredrik Norrena,away,Columbus Blue Jackets,Chicago Blackhawks,60.0,4,1.65,20072008,
255,255,255,255,255,2007-10-23,Manny Legace,home,St Louis Blues,Anaheim Ducks,60.0,2,1.98,20072008,
256,256,256,256,256,2007-10-23,Jean-Sebastien Giguere,away,Anaheim Ducks,St Louis Blues,59.2667,3,2.92,20072008,
257,257,257,257,257,2007-10-23,Dwayne Roloson,home,Edmonton Oilers,Colorado Avalanche,59.2,3,1.84,20072008,
258,258,258,258,258,2007-10-23,Peter Budaj,away,Colorado Avalanche,Edmonton Oilers,60.0,2,1.35,20072008,
259,259,259,259,259,2007-10-23,Jason LaBarbera,home,Los Angeles Kings,Nashville Predators,59.9167,0,1.3,20072008,
260,260,260,260,260,2007-10-23,Chris Mason,away,Nashville Predators,Los Angeles Kings,30.0167,4,1.61,20072008,
261,261,261,261,261,2007-10-23,Dan Ellis,away,Nashville Predators,Los Angeles Kings,29.9833,2,1.98,20072008,
262,262,262,262,262,2007-10-24,Olie Kolzig,home,Washington Capitals,Tampa Bay Lightning,60.0,3,2.05,20072008,
263,263,263,263,263,2007-10-24,Marc Denis,away,Tampa Bay Lightning,Washington Capitals,58.6333,4,3.08,20072008,
264,264,264,264,264,2007-10-24,Cam Ward,home,Carolina Hurricanes,Buffalo Sabres,59.9333,2,3.33,20072008,
265,265,265,265,265,2007-10-24,Ryan Miller,away,Buffalo Sabres,Carolina Hurricanes,59.7833,6,3.65,20072008,
266,266,266,266,266,2007-10-24,Tomas Vokoun,home,Florida Panthers,Philadelphia Flyers,40.0,3,1.56,20072008,
267,267,267,267,267,2007-10-24,Martin Biron,away,Philadelphia Flyers,Florida Panthers,59.0,4,3.21,20072008,
268,268,268,268,268,2007-10-24,Dominik Hasek,home,Detroit Red Wings,Vancouver Canucks,60.0,2,1.32,20072008,
269,269,269,269,269,2007-10-24,Roberto Luongo,away,Vancouver Canucks,Detroit Red Wings,58.85,3,2.6,20072008,
270,270,270,270,270,2007-10-24,Miikka Kiprusoff,home,Calgary Flames,Minnesota Wild,60.0,3,1.62,20072008,
271,271,271,271,271,2007-10-24,Niklas Backstrom,away,Minnesota Wild,Calgary Flames,59.85,5,2.24,20072008,
272,272,272,272,272,2007-10-25,Tim Thomas,home,Boston Bruins,Chicago Blackhawks,60.0,1,2.29,20072008,
273,273,273,273,273,2007-10-25,Nikolai Khabibulin,away,Chicago Blackhawks,Boston Bruins,57.6667,3,1.57,20072008,
274,274,274,274,274,2007-10-25,Henrik Lundqvist,home,New York Rangers,New Jersey Devils,59.7,0,1.51,20072008,
275,275,275,275,275,2007-10-25,Martin Brodeur,away,New Jersey Devils,New York Rangers,58.6833,2,2.57,20072008,
276,276,276,276,276,2007-10-25,Pascal Leclaire,home,Columbus Blue Jackets,St Louis Blues,59.9,0,2.5,20072008,
277,277,277,277,277,2007-10-25,Hannu Toivonen,away,St Louis Blues,Columbus Blue Jackets,59.5667,2,2.99,20072008,
278,278,278,278,278,2007-10-25,Marc-Andre Fleury,home,Pittsburgh Penguins,Toronto Maple Leafs,59.3,5,2.03,20072008,
279,279,279,279,279,2007-10-25,Vesa Toskala,away,Toronto Maple Leafs,Pittsburgh Penguins,59.9167,2,2.84,20072008,
280,280,280,280,280,2007-10-25,Johan Holmqvist,home,Tampa Bay Lightning,Philadelphia Flyers,59.7667,2,2.0,20072008,
281,281,281,281,281,2007-10-25,Antero Niittymaki,away,Philadelphia Flyers,Tampa Bay Lightning,59.5167,4,1.81,20072008,
282,282,282,282,282,2007-10-25,Dan Ellis,home,Nashville Predators,Atlanta Thrashers,59.8333,0,1.7,20072008,
283,283,283,283,283,2007-10-25,Johan Hedberg,away,Atlanta Thrashers,Nashville Predators,59.7667,2,2.88,20072008,
284,284,284,284,284,2007-10-25,Dwayne Roloson,home,Edmonton Oilers,Minnesota Wild,65.0,4,3.39,20072008,
285,285,285,285,285,2007-10-25,Josh Harding,away,Minnesota Wild,Edmonton Oilers,64.95,4,2.5,20072008,
286,286,286,286,286,2007-10-25,Ilya Bryzgalov,home,Anaheim Ducks,Phoenix Coyotes,59.0167,1,1.16,20072008,
287,287,287,287,287,2007-10-25,Alex Auld,away,Phoenix Coyotes,Anaheim Ducks,60.0,0,2.75,20072008,
288,288,288,288,288,2007-10-25,Jason LaBarbera,home,Los Angeles Kings,Dallas Stars,60.0,1,2.99,20072008,
289,289,289,289,289,2007-10-25,Marty Turco,away,Dallas Stars,Los Angeles Kings,59.3667,2,2.87,20072008,
290,290,290,290,290,2007-10-26,Olie Kolzig,home,Washington Capitals,Vancouver Canucks,58.6167,3,2.07,20072008,
291,291,291,291,291,2007-10-26,Roberto Luongo,away,Vancouver Canucks,Washington Capitals,59.9833,2,2.73,20072008,
292,292,292,292,292,2007-10-26,Cam Ward,home,Carolina Hurricanes,Montreal Canadiens,20.0,5,1.55,20072008,
293,293,293,293,293,2007-10-26,John Grahame,home,Carolina Hurricanes,Montreal Canadiens,38.95,1,1.05,20072008,
294,294,294,294,294,2007-10-26,Cristobal Huet,away,Montreal Canadiens,Carolina Hurricanes,60.0,4,3.82,20072008,
295,295,295,295,295,2007-10-26,Tomas Vokoun,home,Florida Panthers,Buffalo Sabres,59.3667,4,2.32,20072008,
296,296,296,296,296,2007-10-26,Ryan Miller,away,Buffalo Sabres,Florida Panthers,59.9167,2,2.85,20072008,
297,297,297,297,297,2007-10-26,Chris Osgood,home,Detroit Red Wings,San Jose Sharks,60.0,1,0.86,20072008,
298,298,298,298,298,2007-10-26,Evgeni Nabokov,away,San Jose Sharks,Detroit Red Wings,48.2,4,3.45,20072008,
299,299,299,299,299,2007-10-26,Dimitri Patzold,away,San Jose Sharks,Detroit Red Wings,11.8,1,0.72,20072008,
300,300,300,300,300,2007-10-26,Miikka Kiprusoff,home,Calgary Flames,Colorado Avalanche,60.35,3,1.91,20072008,
301,301,301,301,301,2007-10-26,Jose Theodore,away,Colorado Avalanche,Calgary Flames,60.2333,2,3.15,20072008,
302,302,302,302,302,2007-10-27,Pascal Leclaire,home,Columbus Blue Jackets,San Jose Sharks,59.9333,1,1.01,20072008,
303,303,303,303,303,2007-10-27,Evgeni Nabokov,away,San Jose Sharks,Columbus Blue Jackets,58.8167,2,1.76,20072008,
304,304,304,304,304,2007-10-27,Tim Thomas,home,Boston Bruins,Philadelphia Flyers,58.8,2,2.32,20072008,
305,305,305,305,305,2007-10-27,Martin Biron,away,Philadelphia Flyers,Boston Bruins,60.0,1,2.46,20072008,
306,306,306,306,306,2007-10-27,Martin Brodeur,home,New Jersey Devils,Ottawa Senators,58.4333,3,2.83,20072008,
307,307,307,307,307,2007-10-27,Martin Gerber,away,Ottawa Senators,New Jersey Devils,59.9667,1,2.25,20072008,
308,308,308,308,308,2007-10-27,Wade Dubielewicz,home,New York Islanders,Carolina Hurricanes,31.9833,2,1.5,20072008,
309,309,309,309,309,2007-10-27,Rick DiPietro,home,New York Islanders,Carolina Hurricanes,27.8,6,1.05,20072008,
310,310,310,310,310,2007-10-27,John Grahame,away,Carolina Hurricanes,New York Islanders,40.0,3,4.06,20072008,
311,311,311,311,311,2007-10-27,Henrik Lundqvist,home,New York Rangers,Toronto Maple Leafs,58.3,3,2.4,20072008,
312,312,312,312,312,2007-10-27,Vesa Toskala,away,Toronto Maple Leafs,New York Rangers,59.7167,1,3.14,20072008,
313,313,313,313,313,2007-10-27,Marc-Andre Fleury,home,Pittsburgh Penguins,Montreal Canadiens,20.8167,3,1.46,20072008,
314,314,314,314,314,2007-10-27,Dany Sabourin,home,Pittsburgh Penguins,Montreal Canadiens,43.7333,0,0.91,20072008,
315,315,315,315,315,2007-10-27,Carey Price,away,Montreal Canadiens,Pittsburgh Penguins,65.0,3,1.92,20072008,
316,316,316,316,316,2007-10-27,Johan Holmqvist,home,Tampa Bay Lightning,Buffalo Sabres,64.0667,4,2.2,20072008,
317,317,317,317,317,2007-10-27,Ryan Miller,away,Buffalo Sabres,Tampa Bay Lightning,64.3167,3,1.96,20072008,
318,318,318,318,318,2007-10-27,Dan Ellis,home,Nashville Predators,Florida Panthers,59.8333,3,2.63,20072008,
319,319,319,319,319,2007-10-27,Tomas Vokoun,away,Florida Panthers,Nashville Predators,59.9,4,2.71,20072008,
320,320,320,320,320,2007-10-27,Patrick Lalime,home,Chicago Blackhawks,Atlanta Thrashers,58.3333,3,1.73,20072008,
321,321,321,321,321,2007-10-27,Johan Hedberg,away,Atlanta Thrashers,Chicago Blackhawks,59.9167,2,2.28,20072008,
322,322,322,322,322,2007-10-27,Manny Legace,home,St Louis Blues,Washington Capitals,60.0,3,2.71,20072008,
323,323,323,323,323,2007-10-27,Brent Johnson,away,Washington Capitals,St Louis Blues,58.95,4,2.22,20072008,
324,324,324,324,324,2007-10-27,Alex Auld,home,Phoenix Coyotes,Dallas Stars,58.65,5,1.83,20072008,
325,325,325,325,325,2007-10-27,Mike Smith,away,Dallas Stars,Phoenix Coyotes,59.85,3,2.31,20072008,
326,326,326,326,326,2007-10-27,Jason LaBarbera,home,Los Angeles Kings,Edmonton Oilers,59.6667,1,3.3,20072008,
327,327,327,327,327,2007-10-27,Dwayne Roloson,away,Edmonton Oilers,Los Angeles Kings,60.0,4,2.99,20072008,
328,328,328,328,328,2007-10-28,Peter Budaj,home,Colorado Avalanche,Minnesota Wild,60.0,1,1.32,20072008,
329,329,329,329,329,2007-10-28,Josh Harding,away,Minnesota Wild,Colorado Avalanche,60.0,3,1.95,20072008,
330,330,330,330,330,2007-10-28,Jean-Sebastien Giguere,home,Anaheim Ducks,Edmonton Oilers,65.0,2,0.0,20072008,
331,331,331,331,331,2007-10-28,Mathieu Garon,away,Edmonton Oilers,Anaheim Ducks,64.8667,2,0.0,20072008,
332,332,332,332,332,2007-10-28,Roberto Luongo,home,Vancouver Canucks,Detroit Red Wings,58.3333,3,2.72,20072008,
333,333,333,333,333,2007-10-28,Chris Osgood,away,Detroit Red Wings,Vancouver Canucks,60.0,2,2.6,20072008,
334,334,334,334,334,2007-10-29,Henrik Lundqvist,home,New York Rangers,Tampa Bay Lightning,59.9167,1,1.97,20072008,
335,335,335,335,335,2007-10-29,Johan Holmqvist,away,Tampa Bay Lightning,New York Rangers,59.55,3,4.44,20072008,
336,336,336,336,336,2007-10-29,Andrew Raycroft,home,Toronto Maple Leafs,Washington Capitals,46.0667,3,1.71,20072008,
337,337,337,337,337,2007-10-29,Vesa Toskala,home,Toronto Maple Leafs,Washington Capitals,13.9333,4,1.51,20072008,
338,338,338,338,338,2007-10-29,Olie Kolzig,away,Washington Capitals,Toronto Maple Leafs,60.0,1,1.86,20072008,
339,339,339,339,339,2007-10-29,Marty Turco,home,Dallas Stars,San Jose Sharks,58.75,4,1.9,20072008,
340,340,340,340,340,2007-10-29,Evgeni Nabokov,away,San Jose Sharks,Dallas Stars,59.5667,2,2.95,20072008,
341,341,341,341,341,2007-10-30,Josh Harding,home,Minnesota Wild,Pittsburgh Penguins,60.0,4,1.53,20072008,
342,342,342,342,342,2007-10-30,Dany Sabourin,away,Pittsburgh Penguins,Minnesota Wild,59.95,2,2.56,20072008,
343,343,343,343,343,2007-10-30,Carey Price,home,Montreal Canadiens,Atlanta Thrashers,64.8167,2,3.06,20072008,
344,344,344,344,344,2007-10-30,Johan Hedberg,away,Atlanta Thrashers,Montreal Canadiens,64.7833,2,2.44,20072008,
345,345,345,345,345,2007-10-30,Manny Legace,home,St Louis Blues,Phoenix Coyotes,58.3167,2,2.19,20072008,
346,346,346,346,346,2007-10-30,Mikael Tellqvist,away,Phoenix Coyotes,St Louis Blues,60.0,1,1.54,20072008,
347,347,347,347,347,2007-10-30,Miikka Kiprusoff,home,Calgary Flames,Nashville Predators,59.6833,1,3.49,20072008,
348,348,348,348,348,2007-10-30,Chris Mason,away,Nashville Predators,Calgary Flames,59.9833,5,3.03,20072008,
349,349,349,349,349,2007-10-30,Dwayne Roloson,home,Edmonton Oilers,Detroit Red Wings,59.85,2,2.53,20072008,
350,350,350,350,350,2007-10-30,Chris Osgood,away,Detroit Red Wings,Edmonton Oilers,60.0,1,1.34,20072008,
351,351,351,351,351,2007-10-31,Martin Brodeur,home,New Jersey Devils,Tampa Bay Lightning,59.7833,1,1.33,20072008,
352,352,352,352,352,2007-10-31,Marc Denis,away,Tampa Bay Lightning,New Jersey Devils,6.6,1,0.13,20072008,
353,353,353,353,353,2007-10-31,Johan Holmqvist,away,Tampa Bay Lightning,New Jersey Devils,53.4,5,2.49,20072008,
354,354,354,354,354,2007-10-31,Tomas Vokoun,home,Florida Panthers,Carolina Hurricanes,60.0,2,2.1,20072008,
355,355,355,355,355,2007-10-31,Cam Ward,away,Carolina Hurricanes,Florida Panthers,59.7167,4,2.03,20072008,
356,356,356,356,356,2007-10-31,Marty Turco,home,Dallas Stars,Chicago Blackhawks,30.9833,3,1.37,20072008,
357,357,357,357,357,2007-10-31,Mike Smith,home,Dallas Stars,Chicago Blackhawks,28.6,2,0.42,20072008,
358,358,358,358,358,2007-10-31,Nikolai Khabibulin,away,Chicago Blackhawks,Dallas Stars,60.0,4,2.18,20072008,
359,359,359,359,359,2007-10-31,Jason LaBarbera,home,Los Angeles Kings,Columbus Blue Jackets,58.7667,3,3.77,20072008,
360,360,360,360,360,2007-10-31,Pascal Leclaire,away,Columbus Blue Jackets,Los Angeles Kings,60.0,1,2.93,20072008,
361,361,361,361,361,2007-11-01,Tim Thomas,home,Boston Bruins,Buffalo Sabres,63.95,3,2.12,20072008,
362,362,362,362,362,2007-11-01,Ryan Miller,away,Buffalo Sabres,Boston Bruins,63.75,4,1.63,20072008,
363,363,363,363,363,2007-11-01,Rick DiPietro,home,New York Islanders,Tampa Bay Lightning,59.95,0,1.79,20072008,
364,364,364,364,364,2007-11-01,Marc Denis,away,Tampa Bay Lightning,New York Islanders,60.0,4,3.26,20072008,
365,365,365,365,365,2007-11-01,Henrik Lundqvist,home,New York Rangers,Washington Capitals,60.0,0,3.64,20072008,
366,366,366,366,366,2007-11-01,Olie Kolzig,away,Washington Capitals,New York Rangers,58.8333,2,3.63,20072008,
367,367,367,367,367,2007-11-01,Cristobal Huet,home,Montreal Canadiens,Philadelphia Flyers,59.9167,2,1.59,20072008,
368,368,368,368,368,2007-11-01,Martin Biron,away,Philadelphia Flyers,Montreal Canadiens,59.4833,5,3.69,20072008,
369,369,369,369,369,2007-11-01,Ray Emery,home,Ottawa Senators,Atlanta Thrashers,60.0,4,1.6,20072008,
370,370,370,370,370,2007-11-01,Johan Hedberg,away,Atlanta Thrashers,Ottawa Senators,32.05,4,1.23,20072008,
371,371,371,371,371,2007-11-01,Ondrej Pavelec,away,Atlanta Thrashers,Ottawa Senators,27.1833,1,0.59,20072008,
372,372,372,372,372,2007-11-01,Josh Harding,home,Minnesota Wild,St Louis Blues,58.6667,3,2.08,20072008,
373,373,373,373,373,2007-11-01,Manny Legace,away,St Louis Blues,Minnesota Wild,59.7833,2,1.44,20072008,
374,374,374,374,374,2007-11-01,Jose Theodore,home,Colorado Avalanche,Pittsburgh Penguins,59.8833,2,2.44,20072008,
375,375,375,375,375,2007-11-01,Dany Sabourin,away,Pittsburgh Penguins,Colorado Avalanche,58.8333,3,3.12,20072008,
376,376,376,376,376,2007-11-01,Miikka Kiprusoff,home,Calgary Flames,Detroit Red Wings,59.7833,4,1.75,20072008,
377,377,377,377,377,2007-11-01,Chris Osgood,away,Detroit Red Wings,Calgary Flames,59.9833,1,3.42,20072008,
378,378,378,378,378,2007-11-01,Roberto Luongo,home,Vancouver Canucks,Nashville Predators,60.0,3,1.64,20072008,
379,379,379,379,379,2007-11-01,Dan Ellis,away,Nashville Predators,Vancouver Canucks,59.8333,0,1.94,20072008,
380,380,380,380,380,2007-11-02,Evgeni Nabokov,home,San Jose Sharks,Los Angeles Kings,59.75,4,2.34,20072008,
381,381,381,381,381,2007-11-02,Jean-Sebastien Aubin,away,Los Angeles Kings,San Jose Sharks,60.0,2,5.17,20072008,
382,382,382,382,382,2007-11-03,Cristobal Huet,home,Montreal Canadiens,Toronto Maple Leafs,59.0167,3,2.22,20072008,
383,383,383,383,383,2007-11-03,Vesa Toskala,away,Toronto Maple Leafs,Montreal Canadiens,59.4667,2,3.64,20072008,
384,384,384,384,384,2007-11-03,Martin Gerber,home,Ottawa Senators,Boston Bruins,59.7667,2,1.23,20072008,
385,385,385,385,385,2007-11-03,Tim Thomas,away,Boston Bruins,Ottawa Senators,59.1833,3,4.34,20072008,
386,386,386,386,386,2007-11-03,Wade Dubielewicz,home,New York Islanders,Pittsburgh Penguins,26.0667,0,0.7,20072008,
387,387,387,387,387,2007-11-03,Rick DiPietro,home,New York Islanders,Pittsburgh Penguins,33.7833,2,2.11,20072008,
388,388,388,388,388,2007-11-03,Marc-Andre Fleury,away,Pittsburgh Penguins,New York Islanders,58.9167,3,3.7,20072008,
389,389,389,389,389,2007-11-03,Henrik Lundqvist,home,New York Rangers,New Jersey Devils,64.95,1,3.31,20072008,
390,390,390,390,390,2007-11-03,Martin Brodeur,away,New Jersey Devils,New York Rangers,65.0,1,3.35,20072008,
391,391,391,391,391,2007-11-03,John Grahame,home,Carolina Hurricanes,Florida Panthers,59.9333,2,2.14,20072008,
392,392,392,392,392,2007-11-03,Tomas Vokoun,away,Florida Panthers,Carolina Hurricanes,59.4,4,4.36,20072008,
393,393,393,393,393,2007-11-03,Johan Holmqvist,home,Tampa Bay Lightning,Atlanta Thrashers,59.5167,5,1.04,20072008,
394,394,394,394,394,2007-11-03,Ondrej Pavelec,away,Atlanta Thrashers,Tampa Bay Lightning,60.0,4,2.97,20072008,
395,395,395,395,395,2007-11-03,Niklas Backstrom,home,Minnesota Wild,Calgary Flames,60.0,1,2.07,20072008,
396,396,396,396,396,2007-11-03,Miikka Kiprusoff,away,Calgary Flames,Minnesota Wild,59.35,3,1.5,20072008,
397,397,397,397,397,2007-11-03,Manny Legace,home,St Louis Blues,Chicago Blackhawks,58.8833,3,1.55,20072008,
398,398,398,398,398,2007-11-03,Nikolai Khabibulin,away,Chicago Blackhawks,St Louis Blues,59.9667,2,2.23,20072008,
399,399,399,399,399,2007-11-03,Alex Auld,home,Phoenix Coyotes,Anaheim Ducks,59.2167,4,3.77,20072008,
400,400,400,400,400,2007-11-03,Jean-Sebastien Giguere,away,Anaheim Ducks,Phoenix Coyotes,59.8333,2,2.67,20072008,
401,401,401,401,401,2007-11-03,Peter Budaj,home,Colorado Avalanche,Vancouver Canucks,58.6167,4,2.31,20072008,
402,402,402,402,402,2007-11-03,Roberto Luongo,away,Vancouver Canucks,Colorado Avalanche,60.0,3,2.6,20072008,
403,403,403,403,403,2007-11-03,Jason LaBarbera,home,Los Angeles Kings,San Jose Sharks,58.4,3,2.08,20072008,
404,404,404,404,404,2007-11-03,Evgeni Nabokov,away,San Jose Sharks,Los Angeles Kings,60.0,1,1.8,20072008,
405,405,405,405,405,2007-11-04,Pascal Leclaire,home,Columbus Blue Jackets,St Louis Blues,59.1333,0,1.8,20072008,
406,406,406,406,406,2007-11-04,Hannu Toivonen,away,St Louis Blues,Columbus Blue Jackets,59.8833,3,3.14,20072008,
407,407,407,407,407,2007-11-04,Tim Thomas,home,Boston Bruins,Ottawa Senators,65.0,1,2.76,20072008,
408,408,408,408,408,2007-11-04,Martin Gerber,away,Ottawa Senators,Boston Bruins,64.75,1,1.7,20072008,
409,409,409,409,409,2007-11-04,Nikolai Khabibulin,home,Chicago Blackhawks,Nashville Predators,19.9333,3,0.44,20072008,
410,410,410,410,410,2007-11-04,Patrick Lalime,home,Chicago Blackhawks,Nashville Predators,39.05,1,0.98,20072008,
411,411,411,411,411,2007-11-04,Chris Mason,away,Nashville Predators,Chicago Blackhawks,59.8,2,2.57,20072008,
412,412,412,412,412,2007-11-05,Kevin Weekes,home,New Jersey Devils,Pittsburgh Penguins,16.5333,0,0.81,20072008,
