id,player_id,team_id,season_id,first_name,last_name,full_name,season_abbreviation,team_abbreviation,position,jersey_number,handedness,rookie,captaincy,age,draft_plus_minus,draft_plus_minus_string,draft_year,games_played,game_score,game_score_pg,goals_created,off_point_shares,def_point_shares,point_shares
,346,,12,Joe,Motzko,Joe Motzko,07-08,CHI/HER,RW,,R,false,,27.52,10,+10,1998,72,62.96,0.87,,,,
,4062,,54,David,Warsofsky,David Warsofsky,16-17,WBS,D,,L,false,,26.32,9,+9,2008,58,50.7,0.87,,,,
,208,,16,Martin,St. Pierre,Martin St. Pierre,08-09,PRO,C,,L,false,,25.12,8,+8,2001,61,53.32,0.87,,,,
,5915,,51,Austin,Czarnik,Austin Czarnik,15-16,PRO,C,,R,true,,22.77,5,+5,2011,68,59.43,0.87,,,,
,1109,,30,Chris,Conner,Chris Conner,09-10,WBS,RW,,L,false,,25.75,8,+8,2002,59,51.55,0.87,,,,
,4449,,51,Matt,Puempel,Matt Puempel,15-16,BNG,LW,,L,false,,22.65,5,+5,2011,34,29.7,0.87,,,,
,4562,,61,Sam,Carrick,Sam Carrick,18-19,SD,C,,R,false,,26.63,9,+9,2010,61,53.28,0.87,,,,
,3543,,40,Zac,Dalpe,Zac Dalpe,12-13,CHA,F,,R,false,,22.89,5,+5,2008,54,47.16,0.87,,,,
,4448,,65,Cole,Schneider,Cole Schneider,19-20,MIL,LW,,L,false,,29.07,12,+12,2008,54,47.13,0.87,,,,
,4185,,40,Jonathan,Marchessault,Jonathan Marchessault,12-13,SPR,LW,,R,false,,21.73,4,+4,2009,74,64.57,0.87,,,,
,3777,,40,Brandon,Pirri,Brandon Pirri,12-13,RFD,C,,L,false,,21.45,4,+4,2009,76,66.31,0.87,,,,
,7101,,68,Kole,Lind,Kole Lind,20-21,UTI,RW,,R,false,,21.93,4,+4,2017,8,6.98,0.87,,,,
,4883,,43,Curtis,McKenzie,Curtis McKenzie,13-14,TEX,LW,,L,true,,22.58,5,+5,2009,75,65.43,0.87,,,,
,3927,,57,Ben,Street,Ben Street,17-18,GR,C,,L,false,,30.61,13,+13,2005,73,63.64,0.87,,,,
,6511,,57,Joel,Eriksson Ek,Joel Eriksson Ek,17-18,IA,C,,L,false,,20.64,3,+3,2015,8,6.97,0.87,,,,
,239,,30,Ryan,Vesce,Ryan Vesce,09-10,WOR,C,,R,false,,27.46,10,+10,2000,35,30.49,0.87,,,,
,1109,,51,Chris,Conner,Chris Conner,15-16,LV,LW,,L,false,,31.75,14,+14,2002,58,50.49,0.87,,,,
,41,,12,Joel,Perrault,Joel Perrault,07-08,SA,C,,R,false,,24.46,7,+7,2001,28,24.37,0.87,,,,
,784,,30,Jeff,Taffe,Jeff Taffe,09-10,RCH,LW,,L,false,,28.59,11,+11,1999,61,53.08,0.87,,,,
,3014,,16,Viktor,Tikhonov,Viktor Tikhonov,08-09,SA,RW,,R,false,,20.36,3,+3,2006,4,3.48,0.87,,,,
,5961,,54,Jonny,Brodzinski,Jonny Brodzinski,16-17,ONT,RW,,R,false,,23.26,6,+6,2011,59,51.33,0.87,,,,
,6080,,65,Justin,Bailey,Justin Bailey,19-20,UTI,RW,,R,false,,24.22,7,+7,2013,53,46.11,0.87,,,,
,511,,12,Clarke,MacArthur,Clarke MacArthur,07-08,RCH,LW,,L,false,,22.46,5,+5,2003,43,37.41,0.87,,,,
,7027,,77,Brett,Seney,Brett Seney,22-23,RFD,F,,R,false,,26.56,9,+9,2014,53,46.09,0.87,,,,
,554,,16,Corey,Locke,Corey Locke,08-09,HOU,C,,L,false,,24.37,7,+7,2002,77,66.9,0.87,,,,
,4690,,48,Shane,Prince,Shane Prince,14-15,BNG,LW,,L,false,,21.84,4,+4,2011,72,62.52,0.87,,,,
,4926,,43,Teemu,Pulkkinen,Teemu Pulkkinen,13-14,GR,RW,,R,true,,21.72,4,+4,2010,71,61.65,0.87,,,,
,6808,,77,David,Gust,David Gust,22-23,RFD,F,,R,false,,28.58,11,+11,2012,59,51.23,0.87,,,,
,512,,37,Kris,Newbury,Kris Newbury,11-12,CT,C,,L,false,,29.59,12,+12,2000,65,56.42,0.87,,,,
,7285,,77,Sheldon,Rempal,Sheldon Rempal,22-23,HSK,RW,,R,false,,27.13,10,+10,2013,64,55.51,0.87,,,,
,6786,,65,Dillon,Dube,Dillon Dube,19-20,STK,LW,,L,false,,21.17,4,+4,2016,13,11.27,0.87,,,,
,138,,16,Mike,Iggulden,Mike Iggulden,08-09,BRI,RW,,R,false,,25.87,8,+8,2001,72,62.4,0.87,,,,
,4879,,54,Charles,Hudon,Charles Hudon,16-17,STJ,C,,L,false,,22.25,5,+5,2012,56,48.53,0.87,,,,
,2760,,40,Jonathan,Cheechoo,Jonathan Cheechoo,12-13,OKC,RW,,R,false,,32.19,15,+15,1998,35,30.33,0.87,,,,
,5555,,54,Shea,Theodore,Shea Theodore,16-17,SD,D,,L,false,,21.13,4,+4,2013,26,22.53,0.87,,,,
,9164,,77,Juuso,Parssinen,Juuso Parssinen,22-23,MIL,C,,L,,,21.63,4,+4,2019,10,8.66,0.87,,,,
,5660,,65,Kenny,Agostino,Kenny Agostino,19-20,TOR,LW,,L,false,,27.39,10,+10,2010,53,45.89,0.87,,,,
,1182,,43,Adam,Cracknell,Adam Cracknell,13-14,CHI,C,,R,false,,28.19,11,+11,2003,28,24.24,0.87,,,,
,4245,,48,Andy,Miele,Andy Miele,14-15,GR,C,,L,false,,26.44,9,+9,2006,71,61.45,0.87,,,,
,3242,,40,Tomas,Tatar,Tomas Tatar,12-13,GR,LW,,L,false,,21.81,4,+4,2009,61,52.79,0.87,,,,
,4449,,61,Matt,Puempel,Matt Puempel,18-19,GR,LW,,L,false,,25.66,8,+8,2011,62,53.61,0.86,,,,
,34,,34,Alexandre,Giroux,Alexandre Giroux,10-11,OKC,LW,,L,false,,29.27,12,+12,1999,33,28.53,0.86,,,,
,4053,,40,Justin,Dowling,Justin Dowling,12-13,TEX,C,,L,false,,21.97,4,+4,2009,38,32.85,0.86,,,,
,4139,,51,Joe,Whitney,Joe Whitney,15-16,BRI,LW,,L,false,,27.62,10,+10,2006,36,31.12,0.86,,,,
,784,,40,Jeff,Taffe,Jeff Taffe,12-13,HER,C,,L,false,,31.59,14,+14,1999,73,63.1,0.86,,,,
,1785,,34,Jacob,Micflikier,Jacob Micflikier,10-11,CHA,LW,,L,false,,26.2,9,+9,2002,30,25.93,0.86,,,,
,3766,,37,Mark,Barberio,Mark Barberio,11-12,NOR,D,,L,false,,21.5,4,+4,2008,74,63.96,0.86,,,,
,7868,,73,Mikhail,Maltsev,Mikhail Maltsev,21-22,COL,LW,,L,false,,23.53,6,+6,2016,56,48.39,0.86,,,,
,2121,,48,Travis,Morin,Travis Morin,14-15,TEX,C,,L,false,,30.7,13,+13,2002,63,54.43,0.86,,,,
,6169,,61,Sam,Gagner,Sam Gagner,18-19,TOR,C,,R,false,,29.12,12,+12,2007,43,37.14,0.86,,,,
,152,,16,Johnny,Boychuk,Johnny Boychuk,08-09,PRO,D,,R,false,,24.67,7,+7,2002,78,67.34,0.86,,,,
,6704,,61,Jordan,Kyrou,Jordan Kyrou,18-19,SA,C,,R,true,,20.38,3,+3,2016,47,40.57,0.86,,,,
,3598,,34,Maxime,Sauve,Maxime Sauve,10-11,PRO,C,,L,true,,20.64,3,+3,2008,12,10.35,0.86,,,,
,6681,,73,Vinni,Lettieri,Vinni Lettieri,21-22,SD,C,,R,false,,26.62,9,+9,2013,24,20.7,0.86,,,,
,4199,,40,Ondrej,Palat,Ondrej Palat,12-13,SYR,LW,,L,false,,21.48,4,+4,2009,56,48.29,0.86,,,,
,3375,,34,Mikkel,Boedker,Mikkel Boedker,10-11,SA,LW,,L,false,,20.76,3,+3,2008,31,26.72,0.86,,,,
,8020,,73,Joe,Veleno,Joe Veleno,21-22,GR,C,,L,false,,21.69,4,+4,2018,11,9.48,0.86,,,,
,5915,,73,Austin,Czarnik,Austin Czarnik,21-22,BRI,C,,R,false,,28.78,11,+11,2011,38,32.74,0.86,,,,
,7150,,73,Cody,Glass,Cody Glass,21-22,MIL,C,,R,false,,22.47,5,+5,2017,66,56.86,0.86,,,,
,787,,16,Jamie,Lundmark,Jamie Lundmark,08-09,QC,C,,L,false,,27.68,10,+10,1999,54,46.51,0.86,,,,
,5576,,77,Mattias,Janmark,Mattias Janmark,22-23,BAK,C,,L,,,29.79,12,+12,2011,4,3.44,0.86,,,,
,6268,,54,Mark,Jankowski,Mark Jankowski,16-17,STK,C,,L,true,,22.02,5,+5,2012,64,55.03,0.86,,,,
,1818,,16,Michael,Grabner,Michael Grabner,08-09,MTB,RW,,L,false,,20.96,3,+3,2006,66,56.74,0.86,,,,
,7424,,61,Henrik,Borgstrom,Henrik Borgstrom,18-19,SPR,F,,L,true,,21.12,4,+4,2015,24,20.63,0.86,,,,
,1744,,34,Jon,Matsumoto,Jon Matsumoto,10-11,CHA,C,,L,false,,23.94,6,+6,2005,20,17.19,0.86,,,,
,2538,,37,Nikita,Filatov,Nikita Filatov,11-12,BNG,LW,,R,false,,21.32,4,+4,2008,15,12.89,0.86,,,,
,681,,37,Mark,Mancari,Mark Mancari,11-12,CHI,RW,,R,false,,26.2,9,+9,2003,69,59.29,0.86,,,,
,5043,,51,Sven,Andrighetto,Sven Andrighetto,15-16,STJ,C,,L,false,,22.5,5,+5,2011,26,22.34,0.86,,,,
,7432,,65,Dylan,Sikura,Dylan Sikura,19-20,RFD,RW,,L,false,,24.31,7,+7,2013,45,38.66,0.86,,,,
,5671,,51,Daniel,Carr,Daniel Carr,15-16,STJ,LW,,L,false,,23.89,6,+6,2010,24,20.61,0.86,,,,
,2350,,61,Chris,Terry,Chris Terry,18-19,GR,RW,,L,false,,29.46,12,+12,2007,69,59.25,0.86,,,,
,3776,,40,Jeremy,Morin,Jeremy Morin,12-13,RFD,LW,,R,false,,21.43,4,+4,2009,67,57.53,0.86,,,,
,5540,,77,T.J.,Tynan,T.J. Tynan,22-23,ONT,C,,R,false,,30.58,13,+13,2010,67,57.5,0.86,,,,
,4245,,43,Andy,Miele,Andy Miele,13-14,POR,C,,L,false,,25.44,8,+8,2006,70,60.05,0.86,,,,
,4448,,73,Cole,Schneider,Cole Schneider,21-22,MIL,LW,,L,false,,31.08,14,+14,2008,71,60.88,0.86,,,,
,2067,,61,T.J.,Hensick,T.J. Hensick,18-19,SJ,RW,,R,false,,32.79,15,+15,2004,23,19.72,0.86,,,,
,1412,,12,Rob,Schremp,Rob Schremp,07-08,SPR,LW,,L,false,,21.22,4,+4,2004,78,66.8,0.86,,,,
,432,,30,Derek,MacKenzie,Derek MacKenzie,09-10,SYR,C,,L,false,,28.28,11,+11,1999,47,40.25,0.86,,,,
,8905,,77,Marco,Rossi,Marco Rossi,22-23,IA,C,,L,false,,20.99,3,+3,2020,49,41.95,0.86,,,,
,2284,,12,Tommy,Goebel,Tommy Goebel,07-08,RCH,F,,R,true,,22.83,5,+5,2003,5,4.28,0.86,,,,
,926,,12,Mike,Zigomanis,Mike Zigomanis,07-08,SA,C,,R,false,,26.68,9,+9,1999,27,23.11,0.86,,,,
,6212,,68,Andrew,Poturalski,Andrew Poturalski,20-21,SD,RW,,R,false,,26.69,9,+9,2012,44,37.64,0.86,,,,
,6230,,61,Teddy,Blueger,Teddy Blueger,18-19,WBS,C,,R,false,,24.1,7,+7,2012,45,38.49,0.86,,,,
,6616,,61,Gerry,Mayhew,Gerry Mayhew,18-19,IA,RW,,R,false,,25.72,8,+8,2011,71,60.71,0.86,,,,
,5988,,61,Nick,Paul,Nick Paul,18-19,BEL,LW,,L,false,,23.51,6,+6,2013,43,36.76,0.85,,,,
,8718,,77,Nikita,Alexandrov,Nikita Alexandrov,22-23,SPR,C,,L,false,,22.01,4,+4,2019,35,29.92,0.85,,,,
,2626,,40,Tim,Kennedy,Tim Kennedy,12-13,WOR,C,,L,false,,26.4,9,+9,2004,37,31.62,0.85,,,,
,8585,,73,Pavel,Dorofeyev,Pavel Dorofeyev,21-22,HSK,C,,L,false,,20.9,3,+3,2019,63,53.82,0.85,,,,
,4064,,48,Jordan,Weal,Jordan Weal,14-15,MCH,C,,R,false,,22.43,5,+5,2010,73,62.36,0.85,,,,
,4126,,61,Peter,Holland,Peter Holland,18-19,HFD/RFD,C,,L,false,,27.69,10,+10,2009,73,62.36,0.85,,,,
,390,,37,Patrick,O'Sullivan,Patrick O'Sullivan,11-12,PEO/POR,LW,,L,false,,26.64,9,+9,2003,43,36.73,0.85,,,,
,3741,,37,Roman,Josi,Roman Josi,11-12,MIL,D,,L,false,,21.3,4,+4,2008,5,4.27,0.85,,,,
,4295,,48,Jason,Akeson,Jason Akeson,14-15,LV,RW,,R,false,,24.3,7,+7,2008,57,48.66,0.85,,,,
,304,,12,Denis,Hamel,Denis Hamel,07-08,BNG,LW,,L,false,,30.37,13,+13,1995,67,57.19,0.85,,,,
,7686,,73,Jordan,Spence,Jordan Spence,21-22,ONT,D,,R,true,,20.57,3,+3,2019,46,39.25,0.85,,,,
,5018,,68,Martin,Frk,Martin Frk,20-21,ONT,RW,,R,false,,26.96,9,+9,2012,14,11.94,0.85,,,,
,304,,16,Denis,Hamel,Denis Hamel,08-09,BNG,LW,,L,false,,31.37,14,+14,1995,63,53.73,0.85,,,,
,478,,16,Nicklas,Bergfors,Nicklas Bergfors,08-09,LOW,RW,,R,false,,21.54,4,+4,2005,66,56.28,0.85,,,,
,4883,,57,Curtis,McKenzie,Curtis McKenzie,17-18,TEX,LW,,L,false,,26.58,9,+9,2009,51,43.48,0.85,,,,
,4671,,48,Johan,Larsson,Johan Larsson,14-15,RCH,LW,,L,false,,22.16,5,+5,2010,44,37.5,0.85,,,,
,3099,,16,Jordan,Eberle,Jordan Eberle,08-09,SPR,C,,R,true,,18.35,1,+1,2008,9,7.67,0.85,,,,
,6959,,77,Lias,Andersson,Lias Andersson,22-23,ONT,C,,L,false,,23.94,6,+6,2017,62,52.82,0.85,,,,
,2432,,30,Dustin,Jeffrey,Dustin Jeffrey,09-10,WBS,C,,L,false,,21.56,4,+4,2006,77,65.59,0.85,,,,
,3808,,34,Joel,Chouinard,Joel Chouinard,10-11,LE,D,,L,true,,20.45,3,+3,2008,6,5.11,0.85,,,,
,5660,,61,Kenny,Agostino,Kenny Agostino,18-19,LAV,LW,,L,false,,26.39,9,+9,2010,12,10.21,0.85,,,,
,5660,,51,Kenny,Agostino,Kenny Agostino,15-16,STK,LW,,L,false,,23.39,6,+6,2010,65,55.29,0.85,,,,
,2121,,16,Travis,Morin,Travis Morin,08-09,HER,C,,L,true,,24.7,7,+7,2002,1,0.85,0.85,,,,
,3422,,40,Trent,Daavettila,Trent Daavettila,12-13,CHI,F,,L,false,,28.05,11,+11,2002,1,0.85,0.85,,,,
,3586,,30,Jake,Muzzin,Jake Muzzin,09-10,MCH,D,,L,true,,20.58,3,+3,2007,1,0.85,0.85,,,,
,3712,,65,John,Moore,John Moore,19-20,PRO,D,,L,false,,28.84,11,+11,2009,1,0.85,0.85,,,,
,4765,,40,Mike,Knuble,Mike Knuble,12-13,GR,RW,,R,false,,40.23,23,+23,1990,1,0.85,0.85,,,,
,5506,,43,Mitch,Holmberg,Mitch Holmberg,13-14,OKC,RW,,R,true,,20.53,3,+3,2011,1,0.85,0.85,,,,
,5905,,48,Ty,Loney,Ty Loney,14-15,NOR,RW,,R,true,,22.56,5,+5,2010,5,4.25,0.85,,,,
,6677,,54,Patrick,McCarron,Patrick McCarron,16-17,GR,D,,R,true,,22.11,5,+5,2012,1,0.85,0.85,,,,
,7509,,61,Zach,Osburn,Zach Osburn,18-19,MIL,D,,R,true,,21.62,4,+4,2015,1,0.85,0.85,,,,
,3250,,34,Erik,Condra,Erik Condra,10-11,BNG,RW,,R,false,,24.13,7,+7,2004,33,28.04,0.85,,,,
,6482,,73,Sam,Anas,Sam Anas,21-22,SPR,RW,,R,false,,28.31,11,+11,2011,75,63.72,0.85,,,,
,3642,,65,Andrew,Agozzino,Andrew Agozzino,19-20,WBS,LW,,L,false,,28.72,11,+11,2009,37,31.43,0.85,,,,
,6444,,61,Trevor,Moore,Trevor Moore,18-19,TOR,LW,,L,false,,23.48,6,+6,2013,46,39.07,0.85,,,,
,2041,,43,Jerome,Samson,Jerome Samson,13-14,STJ,RW,,R,false,,26.05,9,+9,2005,68,57.71,0.85,,,,
,7428,,61,Dylan,Gambrell,Dylan Gambrell,18-19,SJ,C,,R,true,,22.07,5,+5,2014,51,43.28,0.85,,,,
,7235,,61,Lawrence,Pilut,Lawrence Pilut,18-19,ROC,D,,L,false,,22.73,5,+5,2014,30,25.44,0.85,,,,
,5650,,48,Viktor,Arvidsson,Viktor Arvidsson,14-15,MIL,RW,,R,true,,21.45,4,+4,2011,70,59.32,0.85,,,,
,1966,,40,Mike,Santorelli,Mike Santorelli,12-13,SA,C,,R,false,,26.77,9,+9,2004,7,5.93,0.85,,,,
,5902,,57,Kasperi,Kapanen,Kasperi Kapanen,17-18,TOR,RW,,R,false,,21.16,4,+4,2014,28,23.72,0.85,,,,
,7434,,77,Lucas,Carlsson,Lucas Carlsson,22-23,CLT,D,,L,false,,25.21,8,+8,2015,56,47.44,0.85,,,,
,5898,,65,Nikolay,Goldobin,Nikolay Goldobin,19-20,UTI,LW,,L,false,,23.96,6,+6,2014,51,43.19,0.85,,,,
,6392,,73,A.J.,Greer,A.J. Greer,21-22,UTI,LW,,L,false,,24.77,7,+7,2015,53,44.88,0.85,,,,
,7280,,68,Brad,Morrison,Brad Morrison,20-21,RFD,C,,L,false,,23.71,6,+6,2015,6,5.08,0.85,,,,
,4512,,43,Max,Reinhart,Max Reinhart,13-14,ABB,C,,L,false,,21.63,4,+4,2010,66,55.87,0.85,,,,
,1765,,30,Jack,Skille,Jack Skille,09-10,RFD,RW,,R,false,,22.34,5,+5,2005,63,53.32,0.85,,,,
,14,,16,Michel,Ouellet,Michel Ouellet,08-09,MTB,RW,,R,false,,26.55,9,+9,2000,46,38.92,0.85,,,,
,441,,16,Brendan,Bell,Brendan Bell,08-09,BNG,D,,L,false,,25.48,8,+8,2001,15,12.69,0.85,,,,
,4297,,40,Justin,Fontaine,Justin Fontaine,12-13,HOU,RW,,R,false,,24.88,7,+7,2006,64,54.14,0.85,,,,
,3777,,37,Brandon,Pirri,Brandon Pirri,11-12,RFD,C,,L,false,,20.45,3,+3,2009,66,55.81,0.85,,,,
,5898,,54,Nikolay,Goldobin,Nikolay Goldobin,16-17,SJ/UTI,LW,,L,false,,20.96,3,+3,2014,49,41.42,0.85,,,,
,3801,,51,Sean,Backman,Sean Backman,15-16,ONT,RW,,R,false,,29.4,12,+12,2004,68,57.48,0.85,,,,
,8657,,68,Alex,Limoges,Alex Limoges,20-21,SD,C,,L,true,,23.01,5,+5,2016,23,19.41,0.84,,,,
,1397,,16,Ryan,Potulny,Ryan Potulny,08-09,SPR,C,,L,false,,24.04,7,+7,2002,70,59.07,0.84,,,,
,5671,,57,Daniel,Carr,Daniel Carr,17-18,LAV,LW,,L,false,,25.89,8,+8,2010,20,16.87,0.84,,,,
,7603,,68,Riley,Damiani,Riley Damiani,20-21,TEX,C,,R,true,,20.5,3,+3,2018,36,30.34,0.84,,,,
,4266,,54,Byron,Froese,Byron Froese,16-17,SYR/TOR,C,,R,false,,25.53,8,+8,2009,54,45.48,0.84,,,,
,1336,,12,Petteri,Nokelainen,Petteri Nokelainen,07-08,PRO,RW,,R,false,,21.68,4,+4,2004,8,6.73,0.84,,,,
,1347,,30,Jason,Krog,Jason Krog,09-10,CHI,C,,R,false,,33.96,16,+16,1994,78,65.61,0.84,,,,
,3664,,40,Ben,Smith,Ben Smith,12-13,RFD,RW,,R,false,,24.2,7,+7,2006,54,45.41,0.84,,,,
,1753,,16,Mark,Letestu,Mark Letestu,08-09,WBS,C,,R,false,,23.63,6,+6,2003,73,61.37,0.84,,,,
,1595,,37,Rostislav,Olesz,Rostislav Olesz,11-12,RFD,LW,,L,false,,25.95,8,+8,2004,50,42.03,0.84,,,,
,5037,,57,Andrew,Miller,Andrew Miller,17-18,CHA,RW,,R,false,,29.01,11,+11,2007,55,46.21,0.84,,,,
,6670,,61,Aleksi,Saarela,Aleksi Saarela,18-19,CHA,LW,,L,false,,21.7,4,+4,2015,69,57.97,0.84,,,,
,6616,,68,Gerry,Mayhew,Gerry Mayhew,20-21,IA,LW,,R,false,,27.73,10,+10,2011,19,15.96,0.84,,,,
,2417,,48,Zack,Smith,Zack Smith,14-15,BNG,F,,R,false,,26.46,9,+9,2006,2,1.68,0.84,,,,
,3422,,43,Trent,Daavettila,Trent Daavettila,13-14,LE,F,,L,false,,29.05,12,+12,2002,3,2.52,0.84,,,,
,5918,,48,Travis,Boyd,Travis Boyd,14-15,HER,C,,R,true,,21.02,4,+4,2011,2,1.68,0.84,,,,
,8610,,77,Nicholas,Robertson,Nicholas Robertson,22-23,TOR,LW,,L,,,21.02,4,+4,2019,2,1.68,0.84,,,,
,554,,12,Corey,Locke,Corey Locke,07-08,HAM,C,,L,false,,23.37,6,+6,2002,78,65.47,0.84,,,,
,1352,,34,Brett,Sterling,Brett Sterling,10-11,WBS,LW,,L,false,,26.41,9,+9,2002,26,21.82,0.84,,,,
,6346,,68,Kevin,Roy,Kevin Roy,20-21,TUC,LW,,L,false,,27.34,10,+10,2011,35,29.37,0.84,,,,
,6861,,77,Matthew,Highmore,Matthew Highmore,22-23,SPR,F,,L,false,,26.57,9,+9,2014,63,52.85,0.84,,,,
,4214,,57,Phil,Varone,Phil Varone,17-18,LV,C,,L,false,,26.8,9,+9,2009,74,62.05,0.84,,,,
,6080,,73,Justin,Bailey,Justin Bailey,21-22,ABB,RW,,R,false,,26.23,9,+9,2013,30,25.14,0.84,,,,
,6571,,54,Kyle,Connor,Kyle Connor,16-17,MB,LW,,L,true,,19.78,2,+2,2015,52,43.56,0.84,,,,
,1976,,16,Antti,Pihlstrom,Antti Pihlstrom,08-09,MIL,LW,,L,false,,23.92,6,+6,2003,15,12.56,0.84,,,,
,5698,,77,Rocco,Grimaldi,Rocco Grimaldi,22-23,RFD/SD,RW,,R,false,,29.62,12,+12,2011,64,53.55,0.84,,,,
,7460,,61,Ryan,Donato,Ryan Donato,18-19,IA/PRO,LW,,L,true,,22.45,5,+5,2014,21,17.57,0.84,,,,
,4430,,48,Brad,Hunt,Brad Hunt,14-15,OKC,D,,L,false,,26.08,9,+9,2006,62,51.86,0.84,,,,
,6465,,65,Luke,Johnson,Luke Johnson,19-20,IA,C,,R,false,,25.01,7,+7,2013,42,35.13,0.84,,,,
,331,,12,Stefan,Ruzicka,Stefan Ruzicka,07-08,PHI,RW,,R,false,,22.59,5,+5,2003,59,49.34,0.84,,,,
,4879,,65,Charles,Hudon,Charles Hudon,19-20,LAV,C,,L,false,,25.25,8,+8,2012,46,38.46,0.84,,,,
,1405,,12,Tyler,Kennedy,Tyler Kennedy,07-08,WBS,C,,R,false,,21.18,4,+4,2004,10,8.36,0.84,,,,
,2424,,30,Luca,Caputi,Luca Caputi,09-10,WBS,LW,,L,false,,20.97,3,+3,2007,54,45.13,0.84,,,,
,8389,,77,Quinton,Byfield,Quinton Byfield,22-23,ONT,F,,L,,,20.09,3,+3,2020,16,13.37,0.84,,,,
,6883,,77,Gage,Quinney,Gage Quinney,22-23,HSK,LW,,L,false,,27.15,10,+10,2013,60,50.07,0.83,,,,
,7188,,77,Kieffer,Bellows,Kieffer Bellows,22-23,LV,LW,,L,,,24.28,7,+7,2016,12,10.01,0.83,,,,
,4088,,48,Paul,Thompson,Paul Thompson,14-15,ALB,RW,,R,false,,25.81,8,+8,2007,73,60.85,0.83,,,,
,5892,,65,Kyle,Rau,Kyle Rau,19-20,IA,LW,,L,false,,26.91,9,+9,2011,51,42.49,0.83,,,,
,402,,16,Joakim,Lindstrom,Joakim Lindstrom,08-09,IOW/SA,LW,,L,false,,24.8,7,+7,2002,24,19.99,0.83,,,,
,4859,,51,Brett,Ritchie,Brett Ritchie,15-16,TEX,RW,,R,false,,22.22,5,+5,2011,35,29.15,0.83,,,,
,4337,,40,Matt,Frattin,Matt Frattin,12-13,TOR,RW,,R,false,,24.72,7,+7,2006,21,17.48,0.83,,,,
,4977,,43,Markus,Granlund,Markus Granlund,13-14,ABB,C,,L,true,,20.43,3,+3,2011,52,43.28,0.83,,,,
,3612,,43,Roman,Horak,Roman Horak,13-14,ABB/OKC,C,,L,false,,22.34,5,+5,2009,66,54.93,0.83,,,,
,4515,,40,Boone,Jenner,Boone Jenner,12-13,SPR,C,,L,false,,19.27,2,+2,2011,5,4.16,0.83,,,,
,6719,,54,Brett,Howden,Brett Howden,16-17,SYR,C,,L,true,,18.48,1,+1,2016,5,4.16,0.83,,,,
,8553,,77,Mitchell,Chaffee,Mitchell Chaffee,22-23,IA,RW,,R,false,,24.65,7,+7,2016,10,8.32,0.83,,,,
,8657,,77,Alex,Limoges,Alex Limoges,22-23,MB,LW,,L,false,,25.01,7,+7,2016,57,47.41,0.83,,,,
,8546,,77,Connor,Zary,Connor Zary,22-23,CGY,C,,L,false,,20.99,3,+3,2020,66,54.88,0.83,,,,
,5620,,48,Iiro,Pakarinen,Iiro Pakarinen,14-15,OKC,RW,,R,false,,23.07,6,+6,2009,39,32.41,0.83,,,,
,3737,,43,Linus,Omark,Linus Omark,13-14,OKC,LW,,L,false,,26.63,9,+9,2005,29,24.09,0.83,,,,
,4659,,40,Sean,Couturier,Sean Couturier,12-13,ADK,C,,R,false,,19.79,2,+2,2011,31,25.75,0.83,,,,
,3761,,40,David,Ullstrom,David Ullstrom,12-13,BRI,RW,,L,false,,23.42,6,+6,2007,33,27.41,0.83,,,,
,1109,,48,Chris,Conner,Chris Conner,14-15,HER,LW,,L,false,,30.75,13,+13,2002,61,50.63,0.83,,,,
,4533,,77,Zach,O'Brien,Zach O'Brien,22-23,TOR,RW,,R,false,,30.23,13,+13,2010,6,4.98,0.83,,,,
,8935,,73,Yegor,Chinakhov,Yegor Chinakhov,21-22,CLE,RW,,L,true,,20.63,3,+3,2019,1,0.83,0.83,,,,
,7066,,73,Joel,L’Esperance,Joel L’Esperance,21-22,TEX,C,,R,false,,26.1,9,+9,2013,62,51.45,0.83,,,,
,3642,,48,Andrew,Agozzino,Andrew Agozzino,14-15,LE,LW,,L,false,,23.72,6,+6,2009,74,61.4,0.83,,,,
,2402,,51,Chris,Mueller,Chris Mueller,15-16,SD,C,,R,false,,29.55,12,+12,2004,63,52.27,0.83,,,,
,5927,,77,Laurent,Dauphin,Laurent Dauphin,22-23,TUC,F,,L,,,27.49,10,+10,2013,48,39.82,0.83,,,,
,1312,,43,Andrew,Ebbett,Andrew Ebbett,13-14,WBS,C,,L,false,,30.72,13,+13,2001,44,36.5,0.83,,,,
,4053,,73,Justin,Dowling,Justin Dowling,21-22,ABB,C,,L,false,,30.98,13,+13,2009,15,12.44,0.83,,,,
,4448,,54,Cole,Schneider,Cole Schneider,16-17,RCH,LW,,L,false,,26.07,9,+9,2008,71,58.85,0.83,,,,
,6292,,65,Jansen,Harkins,Jansen Harkins,19-20,MB,C,,L,false,,22.33,5,+5,2015,30,24.86,0.83,,,,
,1109,,37,Chris,Conner,Chris Conner,11-12,GR,RW,,L,false,,27.75,10,+10,2002,57,47.22,0.83,,,,
,156,,12,Chris,Bourque,Chris Bourque,07-08,HER,LW,,L,false,,21.64,4,+4,2004,73,60.47,0.83,,,,
,2626,,16,Tim,Kennedy,Tim Kennedy,08-09,POR,C,,L,true,,22.39,5,+5,2004,73,60.47,0.83,,,,
,156,,48,Chris,Bourque,Chris Bourque,14-15,HFD,LW,,L,false,,28.65,11,+11,2004,73,60.46,0.83,,,,
